track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,mean_edge_distance_norm,mean_gaussian_sigma_norm,mean_peri_core_asymmetry,preburst_slope,preburst_spike
18,0,30,1485.6774193548388,31,31,False,11.72239348951597,24.72315793548387,2048.003483977432,2927750.6129032257,0.4534050053572118,0.0963697582184737,1.5244283196538935,0.34559945408565473,-0.039984571276908465,,
19,0,23,698.1363636363636,22,24,True,3.7911363032955974,11.617687227272727,582.5251556068309,373645.9090909091,0.3555910006902507,0.04816689106218685,1.3511542271202386,0.3696300679707289,-0.07768310671986006,-21.186422636312614,False
20,0,15,1127.6875,16,16,True,7.708186977506073,18.7658476875,2724.6165448050706,2976634.5625,0.40427036223478346,0.1019472899228298,1.5636539791621864,0.33751407032910247,-0.042052999988205234,-141.90192053006734,False
21,0,17,959.1666666666666,6,18,True,6.0437711586440885,15.9614925,1284.9256192858359,1219970.3333333333,0.42909518596395085,0.09203095976612376,1.6173974005003433,0.3339545293839466,-0.0617424110295171,,False
22,0,20,1253.809523809524,21,21,True,9.078516954040124,20.864644285714284,1738.3898908181468,2077644.9523809524,0.44666602074061545,0.09235646910921311,1.5647728144087996,0.34190539465010916,-0.06151852663998625,-139.36664639122193,False
23,0,29,1336.5333333333333,30,30,True,9.949396806868547,22.2412512,2131.9636031683895,2804170.2,0.49702794591940125,0.09939385874324967,1.5738513049844618,0.34390723783922134,-0.0061732405763964306,-24.946265037095074,False
24,0,14,1081.2666666666669,15,15,True,7.20811114404222,17.9933586,1922.990017795482,2039633.5333333334,0.5195184160410793,0.08747752196834334,1.5259255975533952,0.34488195994672355,-0.006277297755956492,-158.0294156449466,False
25,0,22,1173.7826086956522,23,23,True,8.270096968679711,19.532916391304347,1941.328839535682,2146246.6086956523,0.4552643751303755,0.09335580156789201,1.5444544358662442,0.34211979759604705,-0.09288727908424053,-278.5040927301593,False
26,0,16,1111.6470588235295,17,17,True,7.493559404065185,18.49891870588235,1847.4296174768915,2038413.0588235294,0.5816079581911405,0.11322786711736876,1.5087342413312712,0.33050317501315934,-0.11531741973464575,-89.09764791842508,False
27,0,8,927.4444444444443,9,9,True,5.703759382977584,15.433602999999998,2235.1006635887165,2067360.3333333333,0.5393120792660377,0.13658331788451744,1.672023811713173,0.32140109315892623,-0.038187988684948916,-104.95189482333596,False
28,0,19,1264.65,20,20,True,9.116282847045598,21.045040649999997,1918.386480938971,2409747.4,0.4578778944722982,0.08916048444133169,1.5587119246608672,0.34892656252341353,-0.0012809142793039525,33.67025304762046,False
