track_id,centroid_x,centroid_y,disappeared,gradient_quartile
269,1139.8041379310346,106.67448275862068,False,1
270,946.3416666666667,106.52738095238095,False,1
271,704.0516666666666,109.69083333333333,False,1
272,551.4685714285714,104.60761904761905,True,1
273,1096.7758241758243,102.5032967032967,False,1
274,645.8818380743983,99.20131291028446,False,1
275,754.5141451414514,95.43542435424354,True,1
276,603.5483870967741,111.96187683284458,True,1
277,317.7692307692308,252.83076923076922,True,1
278,711.2971962616822,144.4233644859813,False,1
279,148.48210922787194,465.2241054613936,True,2
280,187.42238267148014,468.575210589651,False,2
281,664.0803484995159,474.1800580832527,True,2
282,1329.5517928286852,467.29581673306774,False,2
283,1253.233376792699,459.6675358539765,False,2
284,1221.8821292775665,453.97528517110266,False,2
285,1102.2788920725884,452.5300859598854,False,2
287,343.45764462809916,437.6900826446281,True,2
288,185.84464751958225,433.41122715404697,True,2
289,120.75377643504531,433.404833836858,False,2
290,758.3056768558952,433.4585152838428,False,2
291,216.7775119617225,433.20334928229664,False,2
292,965.041775456919,432.69516971279376,True,2
293,431.82522796352583,423.1094224924012,False,2
294,454.6105675146771,412.1154598825832,True,2
295,1337.5773930753564,413.8727087576375,False,2
296,474.2436823104693,398.7870036101083,True,2
297,841.7576791808874,403.8532423208191,False,2
298,1182.1349794238683,402.5358024691358,False,2
299,1188.9204655674102,472.41125121241515,False,2
300,255.3527508090615,474.18230852211434,True,2
301,122.87689969604864,472.3145896656535,False,2
302,433.0226781857451,481.4730021598272,True,2
303,187.19237147595356,527.4527363184079,False,2
304,239.59203296703296,257.4532967032967,False,1
305,626.7627118644068,524.2361581920904,True,2
306,1289.8422459893047,522.6804812834224,False,2
307,481.11375,520.77875,True,2
308,907.1141374837873,512.1789883268483,False,2
309,1004.3079399141631,512.6030042918455,False,2
310,551.5957290132548,514.639911634757,False,2
311,1240.3023839397742,506.7917189460477,False,2
312,316.78504672897196,393.06853582554515,True,2
314,1309.552192066806,503.56993736951983,False,2
315,702.2605363984675,500.9489144316731,True,2
316,1073.440389294404,500.45985401459853,True,2
318,174.07258064516128,495.6733870967742,True,2
319,145.49674054758802,491.46284224250326,True,2
320,55.24064171122995,484.6770053475936,False,2
321,749.9252437703142,482.2881906825569,False,2
322,572.0200633579725,482.3284054910243,True,2
323,651.2752475247524,505.2089108910891,True,2
324,147.72972972972974,396.4954954954955,False,2
325,903.3622222222223,429.6011111111111,False,2
326,1361.9543446244477,299.27540500736376,True,2
327,760.6338709677419,324.8661290322581,False,2
328,45.20404984423676,315.10903426791276,True,2
329,161.1203585147247,315.20998719590267,True,2
330,910.8205944798301,315.36624203821657,False,2
331,353.5673515981735,304.472602739726,False,2
332,1015.630303030303,301.4206060606061,False,2
333,1126.8834827144685,393.8937259923175,False,2
334,1044.328097731239,294.2478184991274,True,2
335,773.9627272727273,297.06545454545454,False,2
336,1285.709900230238,330.5940138142748,False,2
337,507.2972677595628,293.5770491803279,True,2
338,112.65349544072949,283.3936170212766,True,2
339,450.5442443226312,281.5301487862177,True,2
340,86.6421052631579,276.9828947368421,False,2
341,1046.9881756756756,269.92736486486484,False,2
342,972.3316519546028,269.49558638083226,False,2
343,1184.8844884488449,262.5181518151815,False,1
344,493.3110831234257,266.647355163728,True,2
345,809.8277227722772,264.3237623762376,True,2
346,1225.7166324435318,265.9702258726899,False,2
347,1191.456607495069,291.1518737672584,False,2
348,1108.4221748400853,323.33049040511725,True,2
349,399.159477124183,322.2457516339869,False,2
350,599.9607142857143,331.67619047619047,True,2
351,1230.875,396.7509191176471,True,2
352,815.1014120667522,394.21181001283696,True,2
353,785.24609375,390.3427734375,False,2
354,1288.8220973782772,386.2378277153558,False,2
355,41.34630872483221,375.7328859060403,False,2
356,148.33928571428572,367.32589285714283,False,2
357,231.43222506393863,366.3081841432225,True,2
358,124.11793103448277,337.05310344827586,False,2
359,309.4114583333333,365.28125,True,2
360,73.38213399503722,353.4119106699752,False,2
361,751.1397557666214,365.09090909090907,False,2
362,1105.3985815602837,348.88510638297873,True,2
363,722.4574976122254,355.09933142311365,False,2
364,1355.488913525499,334.490022172949,False,2
365,195.74402730375428,340.37656427758816,False,2
366,1076.6001955034212,340.9188660801564,True,2
367,1128.74213836478,330.34381551362685,True,2
368,783.347284060552,345.7034728406055,True,2
369,170.23115577889448,340.72696817420433,False,2
370,53.43189368770764,335.39867109634554,True,2
