track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared
137,0,23,688.8260869565217,23,24,True
138,0,24,1518.0833333333333,24,25,False
139,0,9,727.4,10,10,True
140,0,24,1135.0416666666667,24,25,False
141,0,5,917.6666666666666,6,6,True
142,0,24,979.4583333333334,24,25,False
143,0,16,822.1764705882352,17,17,True
144,0,16,626.2352941176471,17,17,True
145,0,24,1226.375,24,25,False
146,0,24,718.9565217391304,23,25,False
147,0,24,1163.4583333333333,24,25,False
148,0,6,750.4285714285714,7,7,True
149,0,13,895.0769230769231,13,14,True
150,0,19,868.1,20,20,True
151,0,14,1104.1333333333334,15,15,True
152,0,24,881.25,24,25,False
153,0,15,887.125,16,16,True
154,0,24,827.5833333333334,24,25,False
155,0,24,725.5833333333334,24,25,False
156,0,16,1035.235294117647,17,17,True
157,0,20,1131.095238095238,21,21,True
158,0,20,705.6190476190476,21,21,True
159,0,24,990.375,24,25,False
160,0,15,931.3125,16,16,True
161,0,24,1018.7916666666666,24,25,False
162,0,24,1252.5,24,25,False
163,0,19,1419.2,20,20,True
164,0,19,1194.65,20,20,True
165,0,20,819.5238095238095,21,21,True
166,0,24,807.9583333333334,24,25,False
167,0,10,1145.4545454545455,11,11,True
168,0,24,764.5,24,25,False
169,0,18,1020.1111111111111,18,19,True
170,0,21,977.6363636363636,22,22,True
171,0,15,995.75,16,16,True
172,0,21,1054.3636363636363,22,22,True
173,0,14,660.2666666666667,15,15,True
174,0,24,1382.0416666666667,24,25,False
175,0,24,1230.2916666666667,24,25,False
176,0,24,1135.875,24,25,False
177,0,24,715.3333333333334,24,25,False
179,0,14,870.2666666666667,15,15,True
180,0,19,1067.2,20,20,True
181,0,10,715.9090909090909,11,11,True
182,0,14,950.9333333333333,15,15,True
183,0,16,684.1764705882352,17,17,True
184,0,24,930.4583333333334,24,25,False
185,0,21,1291.7727272727273,22,22,True
186,0,24,1086.125,24,25,False
187,0,24,1035.3333333333333,24,25,False
188,0,24,1262.75,24,25,False
189,0,15,877.8125,16,16,True
190,0,24,1204.7083333333333,24,25,False
191,0,17,1003.6666666666666,18,18,True
192,0,24,1511.0416666666667,24,25,False
193,0,24,1462.25,24,25,False
194,0,24,1116.0,24,25,False
195,0,24,914.625,24,25,False
196,0,15,1070.1875,16,16,True
197,0,20,1197.3809523809523,21,21,True
198,0,24,1552.0,24,25,False
199,0,17,982.5,18,18,True
200,0,24,1168.1666666666667,24,25,False
201,0,24,903.8333333333334,24,25,False
202,0,19,900.3,20,20,True
203,0,24,1293.7916666666667,24,25,False
204,0,17,1079.111111111111,18,18,True
205,0,24,762.7083333333334,24,25,False
206,0,19,979.7894736842105,19,20,True
207,0,17,954.8888888888889,18,18,True
208,0,24,981.875,24,25,False
209,0,24,910.7916666666666,24,25,False
210,0,19,620.5,20,20,True
211,0,19,1061.05,20,20,True
212,0,24,1124.9583333333333,24,25,False
213,0,24,915.5238095238095,21,25,False
214,0,21,1091.7272727272727,22,22,True
215,0,12,1061.1666666666667,12,13,True
216,0,24,1519.9583333333333,24,25,False
217,0,10,928.8181818181819,11,11,True
218,0,24,1420.125,24,25,False
219,0,17,979.6666666666666,18,18,True
220,0,17,902.3888888888889,18,18,True
221,0,24,934.75,24,25,False
222,0,19,1208.5,20,20,True
223,0,19,968.0,20,20,True
224,0,24,1035.3181818181818,22,25,False
225,0,24,861.8333333333334,24,25,False
226,0,24,1081.0,24,25,False
227,0,24,880.8333333333334,24,25,False
228,0,24,1192.0,24,25,False
229,0,24,1128.5416666666667,24,25,False
230,0,24,1139.375,24,25,False
231,0,11,681.5,12,12,True
232,0,24,1233.375,24,25,False
233,0,24,767.625,24,25,False
234,0,19,552.15,20,20,True
235,0,24,1085.0,24,25,False
236,0,24,1096.304347826087,23,25,False
237,0,24,1129.75,24,25,False
238,0,10,1273.8181818181818,11,11,True
239,0,24,1028.5,24,25,False
240,0,24,1658.9583333333333,24,25,False
241,0,24,1285.0416666666667,24,25,False
242,0,16,1247.235294117647,17,17,True
243,0,16,809.0,17,17,True
244,0,6,812.4285714285714,7,7,True
245,0,19,902.578947368421,19,20,True
246,0,24,1239.9166666666667,24,25,False
248,0,24,1112.375,24,25,False
249,0,24,1104.2083333333333,24,25,False
250,0,18,855.2105263157895,19,19,True
252,0,20,856.3333333333334,21,21,True
253,0,18,910.8421052631579,19,19,True
254,0,24,698.695652173913,23,25,False
255,0,16,1059.9411764705883,17,17,True
256,0,19,1320.5,20,20,True
258,0,24,1035.125,24,25,False
259,0,24,1056.5,24,25,False
260,0,24,1517.0416666666667,24,25,False
261,0,18,951.1052631578947,19,19,True
262,0,15,1057.642857142857,14,16,True
263,0,24,1259.4166666666667,24,25,False
264,0,24,1273.625,24,25,False
265,0,12,892.8461538461538,13,13,True
266,0,19,727.05,20,20,True
267,0,24,1411.2173913043478,23,25,False
268,0,11,1013.4166666666666,12,12,True
269,0,24,1235.7916666666667,24,25,False
270,0,24,1353.7083333333333,24,25,False
271,0,24,1000.3333333333334,24,25,False
272,0,24,1322.9583333333333,24,25,False
273,0,18,1116.7894736842106,19,19,True
274,0,24,972.1666666666666,24,25,False
275,0,24,1096.9166666666667,24,25,False
276,0,24,837.2608695652174,23,25,False
277,0,24,1004.2916666666666,24,25,False
278,0,24,1516.875,24,25,False
279,0,18,639.9473684210526,19,19,True
280,0,14,1210.8,15,15,True
281,0,24,1129.7083333333333,24,25,False
282,0,24,1130.3333333333333,24,25,False
283,0,24,827.625,24,25,False
284,0,24,1187.4782608695652,23,25,False
285,0,24,1346.5,24,25,False
286,0,9,1052.9,10,10,True
287,0,6,1008.5714285714286,7,7,True
288,0,24,1305.9583333333333,24,25,False
289,0,5,484.5,6,6,True
290,0,24,1162.5833333333333,24,25,False
291,0,24,1249.4166666666667,24,25,False
292,0,24,948.4583333333334,24,25,False
293,0,24,1181.125,24,25,False
294,0,24,1316.0,24,25,False
296,0,15,1105.625,16,16,True
297,0,8,1102.6666666666667,9,9,True
298,0,24,863.25,24,25,False
299,0,24,1122.1666666666667,24,25,False
300,0,24,1100.875,24,25,False
301,0,24,1008.875,24,25,False
302,0,21,1934.7142857142858,21,22,True
303,0,24,985.375,24,25,False
304,0,13,586.2142857142857,14,14,True
305,0,24,1190.125,24,25,False
306,0,14,621.2,15,15,True
307,0,21,823.0,13,22,True
308,0,24,1554.875,24,25,False
309,0,24,822.625,24,25,False
310,0,21,1221.409090909091,22,22,True
311,0,15,949.9375,16,16,True
312,0,12,961.7692307692307,13,13,True
313,0,24,1600.375,24,25,False
314,0,24,902.5416666666666,24,25,False
315,0,19,1002.55,20,20,True
316,0,24,956.75,24,25,False
317,0,24,1121.3333333333333,24,25,False
318,0,24,1801.6666666666667,24,25,False
319,0,24,1064.2916666666667,24,25,False
320,0,17,1192.7222222222222,18,18,True
322,0,18,891.0,19,19,True
323,0,19,1437.05,20,20,True
324,0,14,990.2,15,15,True
325,0,13,692.6666666666666,12,14,True
327,0,20,785.3333333333334,18,21,True
328,0,20,922.1428571428571,21,21,True
329,0,24,1180.7083333333333,24,25,False
330,0,24,1165.0,24,25,False
331,0,24,1163.0,24,25,False
332,0,24,859.375,24,25,False
333,0,24,893.875,24,25,False
334,0,10,801.1818181818181,11,11,True
335,0,24,760.0833333333334,24,25,False
336,0,24,960.3333333333334,24,25,False
337,0,14,714.0666666666667,15,15,True
338,0,19,923.3,20,20,True
339,0,24,1153.6666666666667,24,25,False
340,0,24,1289.0,24,25,False
341,0,24,894.9583333333334,24,25,False
342,0,20,823.6666666666666,21,21,True
343,0,17,673.5555555555555,18,18,True
344,0,24,1346.1666666666667,24,25,False
345,0,17,1100.3333333333333,18,18,True
346,0,24,1272.4583333333333,24,25,False
347,0,13,754.2857142857143,14,14,True
348,0,18,1405.6842105263158,19,19,True
349,0,24,1050.1666666666667,24,25,False
351,0,24,944.5833333333334,24,25,False
352,0,24,455.0869565217391,23,25,False
353,0,18,957.6842105263158,19,19,True
354,0,11,509.75,12,12,True
355,0,19,1103.6,20,20,True
356,0,24,1346.3333333333333,24,25,False
357,0,9,573.1,10,10,True
358,0,24,1471.625,24,25,False
359,0,24,972.4166666666666,24,25,False
360,0,19,1190.0,20,20,True
361,0,16,862.4705882352941,17,17,True
362,0,24,1322.125,24,25,False
363,0,24,1236.5416666666667,24,25,False
364,0,24,1952.25,24,25,False
365,0,24,816.3333333333334,24,25,False
366,0,16,1370.1176470588234,17,17,True
367,0,24,951.25,24,25,False
368,0,24,950.5,24,25,False
369,0,24,983.125,24,25,False
370,0,24,867.8333333333334,24,25,False
371,0,24,1071.375,24,25,False
372,0,17,1195.888888888889,18,18,True
373,0,21,343.2,5,22,True
374,0,24,1093.7916666666667,24,25,False
375,0,24,763.375,24,25,False
376,0,6,796.8571428571429,7,7,True
377,0,24,1200.4166666666667,24,25,False
378,0,16,1334.0666666666666,15,17,True
379,1,21,1373.6,5,21,True
380,1,5,615.2,5,5,True
381,1,17,560.8666666666667,15,17,True
382,1,15,666.3,10,15,True
383,1,20,396.5,10,20,True
384,1,24,926.7391304347826,23,24,False
387,1,18,404.6666666666667,9,18,True
389,1,21,761.9411764705883,17,21,True
390,1,18,744.0,14,18,True
391,4,24,926.7,20,21,False
393,5,12,743.125,8,8,True
394,5,10,669.6,5,6,True
395,7,20,828.0909090909091,11,14,True
397,8,24,953.4285714285714,7,17,False
