track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,fluor_disappearance_frame,max_drop,area_initial,area_max,area_rel_max,frame_of_max_area,growth_rate_px_per_frame,changepoint_frame,slope_before,slope_after,slope_ratio,mean_speed,max_speed,speed_std,total_displacement,net_displacement,last_y,last_x,preburst_slope,preburst_spike
12,0,17,941.3888888888889,18,18,True,21848.47116622344,3765.5555555555557,2543.462370812492,2359604.5555555555,0.2977291117085531,0.07228665683926412,,-0.05981997249048897,813.0,1182.0,1.4538745387453875,17,21.28895768833846,14,16.2351648351648,41.79999999999991,2.574658183294978,1.4781088214264748,3.1131746945026366,0.8452842834285905,25.12784996425007,17.05033850888316,646.3384094754654,219.81895093062604,-73.7958644690294,False
13,0,24,791.8,25,25,False,16853.22985205812,3167.2,1938.4831350661168,1516590.2,0.4301755383457161,0.07435135983871616,,-0.060539247529595185,697.0,938.0,1.345767575322812,21,11.628461538461544,2,-174.0,10.532608695652149,-0.060532233883058326,1.1130438380177397,3.092240063954595,0.5649627662034739,26.71305211242575,2.309482123627637,650.9917647058824,146.4635294117647,,
14,0,14,1540.6666666666667,15,15,True,46239.03138345814,6162.666666666667,1722.588492941558,2392586.2,0.41224500360495525,0.08494331116939495,,-0.22208493869545784,1075.0,2005.0,1.8651162790697675,14,73.6892857142857,11,80.63636363636364,43.60000000000003,0.5406989853438561,1.0770817818096137,2.990093022237002,0.7686593535616824,15.07914494533459,1.6135552006447493,652.8389027431422,1278.831421446384,-68.18934323997597,False
15,0,24,1257.88,25,25,False,33823.5641277387,5031.52,2300.1828316620263,2830359.28,0.38494976661629776,0.07374383323784434,,-0.11002121387125066,932.0,1509.0,1.6190987124463518,24,24.88153846153848,18,26.298245614035057,6.0357142857142625,0.22951014962355795,1.2193428022436066,3.2729956302692593,0.711851078494247,29.264227253846556,9.784425855983173,646.2326043737575,181.5115970841617,,
16,0,12,1260.5384615384614,13,13,True,33838.7754726908,5042.153846153846,1526.0814231435438,1885684.923076923,0.35885775067654513,0.0638368029932385,,-0.10620168724829653,1013.0,1473.0,1.454096742349457,12,38.80769230769229,9,44.38333333333327,32.599999999999994,0.7345099511828774,1.000361410687168,2.0450976285001072,0.5126491561967198,12.004336928246017,2.5995325522891144,650.9633401221996,1110.8818737270876,-51.00938382526693,False
17,0,24,931.68,25,25,False,21643.645774220066,3726.72,2737.3516929834454,2451869.32,0.47476261627582245,0.1000625720383693,,-0.10869451991433358,705.0,1163.0,1.649645390070922,21,21.687692307692316,16,23.572058823529417,-5.316666666666673,-0.225549524819598,1.2936605722558188,2.9024078286250905,0.6735721556181733,31.04785373413965,8.403153847267339,643.8796208530806,854.4530805687203,,
18,0,24,1458.44,25,25,False,42118.636331872556,5833.76,2470.800262070436,3529015.32,0.4639647631990713,0.08697210630473623,,-0.17423568022629468,1184.0,1657.0,1.3994932432432432,22,22.205384615384634,14,28.531868131868123,-2.509090909090896,-0.08793994481869959,1.2428743197273937,3.099339329512104,0.7886333218861461,29.82898367345745,6.631870779117665,640.0941101152368,1235.0358514724712,,
19,0,19,1084.35,20,20,True,26990.540460158965,4337.4,3223.3585903912285,3436457.0,0.4787122745381479,0.08430448165535555,19.0,-0.30740309532059523,894.0,1434.0,1.604026845637584,19,19.325563909774424,18,14.131062951496357,104.00000000000027,7.359672825531328,1.2593153830455963,2.9517929215776797,0.7538363636485521,23.92699227786633,1.748591336888511,639.0962343096235,735.5676429567643,-253.6857252082091,False
20,0,16,813.1764705882352,17,17,True,17462.324710037403,3252.705882352941,2401.250788625035,1948208.8235294118,0.3056250554794368,0.10526887083032696,,-0.08203786341032546,724.0,871.0,1.2030386740331491,9,7.0686274509803875,11,14.636363636363678,1.4285714285714703,0.0976042590949449,1.1278630751663954,2.2539684301128347,0.6612545520033501,18.045809202662326,3.5132652500143573,678.3613053613053,226.01282051282053,23.785317253355412,True
21,0,24,840.24,25,25,False,18525.064946114333,3360.96,2454.4590948439263,1992221.52,0.5072026014848356,0.10935093760941048,,-0.1916758030864663,696.0,1102.0,1.5833333333333333,24,19.11153846153847,12,9.580419580419605,30.159340659340675,3.14801876955161,1.311921932323122,2.7991938065413104,0.657543415652492,31.486126375754928,1.6557663539877687,635.7940108892922,354.95644283121595,,
22,0,24,1340.44,25,25,False,37219.25893769828,5361.76,1922.778307463904,2548596.76,0.48875062482579507,0.09520860879851174,,-0.10679946129282093,1025.0,1682.0,1.6409756097560975,24,26.919230769230758,19,21.324561403508756,19.885714285714332,0.9325262972321825,1.5446702863816981,4.744364825946132,1.233812449594165,37.07208687316076,5.261680798076625,684.4512485136742,85.80499405469679,,
23,0,24,837.56,25,25,False,18570.674404142745,3350.24,1665.2956220277015,1285262.8,0.29693082802119564,0.07919388885605462,,-0.20568682937398108,588.0,1040.0,1.7687074829931972,19,24.079230769230765,10,14.69696969696971,11.814285714285747,0.8038586156111944,1.2462936443032486,2.7999022685919264,0.6539062950796215,29.911047463277967,2.6263330752054435,683.5260570304819,182.55555555555554,,
24,0,11,858.25,12,12,True,18963.31184013847,3433.0,2829.5867605500334,2400737.5,0.7903555589217753,0.17488397056442814,,-0.24055191546371324,786.0,986.0,1.2544529262086515,11,18.98951048951052,2,-90.00000000000011,16.406060606060578,-0.18228956228956175,1.092106124698559,2.4939718612680406,0.7021587352004915,12.01316737168415,5.418904697875556,752.44523326572,1168.8630831643002,-78.47295598409201,False
25,0,24,1597.68,25,25,False,48181.04835413335,6390.72,1693.026286308119,2694980.8,0.45587679500378087,0.09230300515082657,,-0.13886082905982325,1306.0,1796.0,1.3751914241960184,22,18.848461538461518,19,23.678947368421056,3.2571428571429455,0.13755437716318283,1.2036635564472589,2.8696126367763295,0.7113113299843451,28.887925354734215,5.477687110207729,754.4914675767918,56.919226393629124,,
26,0,24,773.32,25,25,False,16258.172123497474,3093.28,2384.61173455778,1817774.0,0.40622927525021346,0.07690616189602972,,-0.15058783227681855,612.0,874.0,1.4281045751633987,20,11.416923076923087,18,15.852425180598543,-7.964285714285717,-0.502401722358106,1.6648397555031718,6.140803867140352,1.3867553793428173,39.95615413207612,6.156092200584592,740.6338199513382,721.7615571776156,,
27,0,24,771.32,25,25,False,16204.63386448215,3085.28,3192.761642007429,2424730.44,0.3248382325244513,0.06970447829630488,,-0.08972073857457041,670.0,946.0,1.4119402985074627,21,11.15615384615385,2,-187.0,9.610671936758871,-0.05139396757625065,1.356632904508242,3.86057930523483,0.9704455925331907,32.559189708197806,4.064430862878723,736.6531531531532,690.4009009009009,,
28,0,24,1084.96,25,25,False,27114.317750231425,4339.84,2115.133668155321,2242057.16,0.5208276254974792,0.10842855984539065,,-0.11243246837732923,841.0,1334.0,1.5862068965517242,22,21.690000000000015,18,21.23735810113517,0.14285714285711912,0.0067266908707200816,1.3174831102992803,3.541786534968423,0.8697845186396077,31.61959464718273,3.182270144646625,739.4475899005356,270.09181331293036,,
29,0,21,1007.3636363636364,22,22,True,24267.98992937077,4029.4545454545455,2261.9644443020666,2219837.4545454546,0.5470173880475839,0.1051426300511292,,-0.1541190382341348,782.0,1300.0,1.6624040920716112,21,24.334274421230944,12,19.213286713286738,20.769696969696977,1.0810069760388221,1.141517403806307,3.964952536379875,0.8299355461106673,23.971865479932447,6.396283557236357,733.6615384615385,1148.0423076923078,-42.48703749118694,False
30,0,24,1425.04,25,25,False,40667.47936762046,5700.16,1400.5139778442017,1973734.32,0.4845410152828378,0.09886498619595292,,-0.14140953744865079,1148.0,1677.0,1.460801393728223,22,22.477692307692326,23,23.52470355731224,4.99999999999999,0.21254252950812758,1.096474836510496,2.540229311270374,0.626959728584015,26.3153960762519,4.0464766456834305,736.1125304136253,1357.706812652068,,
31,0,5,596.0,4,6,True,11015.134108032278,2384.0,3135.1263926980896,1886734.25,0.289157595018949,0.05251585289860755,5.0,-0.36710676547804366,607.0,718.0,1.1828665568369028,1,-27.058823529411864,4,110.99999999999983,33.000000000000014,0.29729729729729787,1.7524575600053733,2.6078692531095102,0.654378327533572,8.518495661201325,1.8013031140949634,730.6227106227107,662.4798534798534,-67.04199769795503,False
32,0,18,1020.2222222222222,18,19,True,24900.169940177704,4080.8888888888887,2156.811713067125,2086117.0,0.44693143747703323,0.06444155501998643,,-0.1288502328853034,782.0,1423.0,1.819693094629156,18,38.95112781954889,9,25.19999999999999,52.911290322580676,2.0996543778801864,1.1108889897503031,2.0991243725239968,0.6219433639540656,19.614302402532743,6.794772772093462,724.0836261419536,845.2115249472945,-116.99728713978212,False
33,0,22,1295.0869565217392,23,23,True,35137.89167465374,5180.347826086957,2966.5771057083825,3827289.9565217393,0.3603400324787885,0.09949864730258524,,-0.12929041816014353,1062.0,1459.0,1.3738229755178908,18,13.847826086956506,21,15.68571428571429,103.99999999999996,6.630236794171216,1.315126402324153,3.1998474320691783,0.7582788420980143,28.932780851131366,7.777567980126751,727.6585024492653,637.7172848145557,-1.2217598496151347,False
34,0,23,1205.904761904762,21,24,True,31878.468473694436,4823.619047619048,2904.403263735778,3429243.1428571427,0.3160516792664769,0.09687810923938793,23.0,-0.42948109020235076,724.0,1590.0,2.196132596685083,18,27.137559936068172,19,39.94551758296183,-21.89999999999983,-0.5482467451952846,1.8045273829391106,5.739402421649897,1.3215570639934142,42.174726924499296,15.617833543057433,704.1576763485477,695.1941908713693,-70.54551894569268,False
35,0,24,856.52,25,25,False,18990.371727663325,3426.08,2172.459311162595,1830575.24,0.5364663255617867,0.09604094235111786,,-0.11367534544403621,690.0,1095.0,1.5869565217391304,24,15.932307692307702,2,-96.00000000000006,15.214426877470334,-0.15848361330698255,1.3099031478058443,3.2365060537274046,0.8061920437532056,31.437675547340262,3.4913181140148843,710.8949771689498,608.6657534246575,,
36,0,24,772.0833333333334,24,25,False,16203.424238932399,3088.3333333333335,2006.01573070584,1534824.3333333333,0.48288071922856907,0.08103067395159823,,-0.06140386272936485,616.0,892.0,1.448051948051948,21,10.654622892635313,22,12.847682119205297,12.000000000000062,0.9340206185567059,1.2770651351133302,2.9974578980364583,0.7658096021378279,30.30649432566728,3.8602388129808705,714.9771908763505,181.32773109243698,,
37,0,20,799.3888888888889,18,21,True,17113.841187448874,3197.5555555555557,2335.754934352104,1805788.7777777778,0.7217483614435439,0.14901992640835365,20.0,-0.9232293158155173,650.0,1034.0,1.5907692307692307,20,18.190965490500204,19,15.967737117251678,70.99999999999952,4.4464659881762785,0.9465212525157727,2.8519257275023078,0.677440049901149,17.442320583279923,4.583261874414062,707.3617021276596,1224.6073500967118,-118.25667116031266,False
38,0,20,1104.5714285714287,21,21,True,27825.89140542454,4418.285714285715,2770.013151129977,2968979.285714286,0.6255613946814207,0.13761717579351804,,-0.1117467828003494,911.0,1672.0,1.8353457738748629,20,22.576623376623367,19,17.52280701754385,451.99999999999585,25.794953944733457,1.1165926652971643,3.033490171448075,0.6890216072059435,22.331853305943287,4.313670024436194,707.1016746411483,1063.9001196172248,-77.69972739826338,False
39,0,14,936.4,15,15,True,21630.100212374156,3745.6,2961.8794918522767,2746532.2,0.7148706409372381,0.172614019618139,,-0.13388389169372963,788.0,1123.0,1.4251269035532994,14,20.439285714285695,11,17.45454545454545,41.4999999999999,2.3776041666666616,1.6278370079150961,3.6510013572574476,1.0400668629476773,22.789718110811346,8.12232050260668,702.9376669634906,1112.593054318789,-72.11420734825822,False
40,0,24,1017.64,25,25,False,24540.587549867894,4070.56,2454.3937234059413,2462087.72,0.40702407777165533,0.08874212665474554,,-0.10583480954346973,847.0,1238.0,1.461629279811098,24,15.539230769230784,13,16.15384615384614,24.874125874125905,1.539826839826843,1.258927114967246,3.7403874807332214,0.8559073343965866,30.214250759213904,3.791705696954597,702.3336025848142,213.69063004846527,,
41,0,10,687.3636363636364,11,11,True,13592.134864636337,2749.4545454545455,3634.8434650756535,2486816.090909091,0.7584042595781443,0.19222212012964252,,-0.021580487038277602,649.0,760.0,1.1710323574730355,10,15.40000000000001,2,-107.0,12.28333333333335,-0.11479750778816214,1.2198053475391721,2.9844768355409492,0.9265922836003537,12.198053475391722,5.289462464304694,691.4723684210526,668.3394736842105,-62.4265434474583,False
42,0,13,820.5384615384615,13,14,True,17721.852491526217,3282.153846153846,1883.6319075312158,1537944.3846153845,0.7011629363354028,0.14765221830898184,,-0.0935410682214922,710.0,923.0,1.3,13,16.537490134175236,4,16.071428571428594,17.65454545454548,1.0985050505050507,0.8245325296607141,1.993082972885308,0.5149899178545104,10.187317117112695,2.8310441701628455,693.2416034669556,389.068255687974,-43.81757368121098,False
43,0,24,850.24,25,25,False,18747.558838019635,3400.96,2573.730389765501,2161858.96,0.49525313716262404,0.09054321332792953,,-0.0734702121156985,737.0,1055.0,1.4314789687924017,23,12.559230769230767,21,8.246753246753252,2.8000000000001157,0.33952755905513193,1.3071933776818359,4.374154536762387,0.8232204752573817,31.37264106436406,2.483194709924605,685.8072174738842,1086.67616334283,,
44,0,16,1252.5882352941176,17,17,True,33996.868254100926,5010.35294117647,2337.2899588538617,2648904.411764706,0.36319844309584004,0.07066952154124834,,-0.22340929885526034,956.0,1653.0,1.7290794979079498,16,54.59068627450981,10,18.048484848484875,37.42857142857136,2.0737791422814857,1.3541063138717233,2.633326958166823,0.64126078374869,21.665701021947573,5.157488847541192,638.4894131881427,1319.8929219600725,-96.76648425899421,False
45,0,24,1300.36,25,25,False,35708.43357256188,5201.44,1934.9873128969866,2412468.0,0.45033100340196713,0.08667741365427553,,-0.2411000200452409,953.0,1841.0,1.931794333683106,24,30.621538461538467,19,24.1842105263158,107.85714285714288,4.459816570806777,1.4047280995061528,4.960797488170028,1.0718155542514902,33.71347438814767,4.567613117802597,631.6002172732211,818.2933188484519,,
46,0,9,772.2,10,10,True,16253.282629127189,3088.8,1736.2802224251718,1344806.5,0.3106934291244143,0.05424297186526642,3.0,-0.4276806897263116,559.0,904.0,1.6171735241502683,8,10.666666666666671,2,328.9999999999999,5.440476190476239,0.01653640179476061,3.4397657856491763,7.040553277910864,2.0705868439604798,30.957892070842586,17.72030775341979,638.1483050847457,267.566384180791,-42.88484344974974,False
47,0,20,812.3809523809524,21,21,True,17501.666687483732,3249.5238095238096,2225.3770434132193,1764084.9523809524,0.6385501176552859,0.14679135078088817,,-0.17391500970387727,666.0,1031.0,1.548048048048048,20,14.410389610389627,15,10.132142857142856,37.71428571428567,3.7222418047232955,1.9053211563422146,5.918191864341451,1.3991057172622365,38.10642312684429,3.4819654990676967,591.1590688651794,970.5809893307469,-138.24147432624406,False
48,0,24,1196.0,25,25,False,31380.891952965176,4784.0,2278.7264059609397,2651369.36,0.4445450276972799,0.10012587653557245,,-0.10243313723301527,913.0,1457.0,1.5958378970427163,20,24.168461538461546,18,26.652218782249737,-10.500000000000002,-0.3939634476883762,1.2439725130515222,2.583861369063876,0.6693411777203249,29.855340313236535,5.57304597156032,588.1113521330441,893.7122198120029,,
49,0,24,1050.28,25,25,False,25745.17291467712,4201.12,2648.1597067937155,2752480.72,0.37552826993700333,0.09763132848796491,,-0.07699368333935114,864.0,1261.0,1.4594907407407407,23,17.324615384615385,2,-57.0,16.97727272727269,-0.29784688995215247,1.1618659118864727,4.008278460606299,0.8766309648884297,27.884781885275345,2.323867801785585,585.4805401111994,1100.1652104845116,,
50,0,24,1131.52,25,25,False,28668.28530155578,4526.08,2749.649669495312,3110479.84,0.35488391622198284,0.09459673716171352,,-0.10917611443040753,933.0,1220.0,1.307609860664523,23,7.12307692307692,8,29.13095238095243,6.916666666666664,0.23743359215365706,1.4000362454051645,2.999287025266092,0.7056280276197348,33.600869889723946,2.093517796659568,579.8428453267163,1345.8196856906534,,
51,0,24,886.68,25,25,False,19944.69310797127,3546.72,2187.449210591116,1923352.92,0.4133117548788228,0.07712632386647396,,-0.08633457345817389,754.0,1017.0,1.3488063660477454,22,12.146923076923093,2,-132.99999999999994,10.74901185770747,-0.08081963802787576,1.1149143926490916,2.5403370377241368,0.6004349252763739,26.7579454235782,7.494531609763371,572.0846456692914,327.25984251968504,,
52,0,17,1237.1666666666667,18,18,True,32873.34719907524,4948.666666666667,4094.952970555227,5025177.888888889,0.5684484002989225,0.10497759864038878,,-0.1077411632082653,1081.0,1530.0,1.4153561517113784,17,24.411764705882323,13,17.494505494505507,56.90000000000016,3.2524497487437256,0.9870355268725399,2.5695534101631314,0.6548594492660771,16.779603956833178,5.942852284051304,576.1006535947712,766.683660130719,-261.62901203201574,False
53,0,24,1096.72,25,25,False,27645.855434307374,4386.88,2236.7781406484182,2378058.64,0.4161199299002922,0.08327654116683329,,-0.17953930736275797,740.0,1450.0,1.9594594594594594,22,26.51615384615386,2,139.99999999999977,26.91007905138337,0.19221485036702438,1.6044671416754939,3.6477974911940447,0.8198368058059955,38.50721140021185,13.781636673646704,559.056338028169,1314.168309859155,,
54,0,24,1007.16,25,25,False,24131.117623959366,4028.64,2451.570913214309,2448615.24,0.4562375427435439,0.10198402566673966,,-0.08915592993174196,840.0,1116.0,1.3285714285714285,21,12.759230769230774,15,18.75357142857144,0.9818181818181901,0.05235366423711542,1.086118668465973,2.624010306739034,0.6142205078396165,26.06684804318335,5.6801672202521045,563.4236363636363,1145.2972727272727,,
55,0,24,1252.56,25,25,False,33482.550822995996,5010.24,2987.618993861627,3679424.16,0.47478763119645967,0.10689849171204212,,-0.18670135175931857,1004.0,1433.0,1.4272908366533865,22,17.245384615384612,19,21.847368421052632,4.742857142857232,0.21709054616788098,1.15054640055101,2.6744724079418982,0.7708734162692555,27.61311361322424,3.370082839623736,566.206847360913,707.3502139800286,,
56,0,15,1029.4375,16,16,True,25137.361188503684,4117.75,3861.3715948459303,3810627.75,0.7180783431273671,0.154108315170719,15.0,-0.3861914977565214,864.0,1544.0,1.787037037037037,15,35.60735294117647,14,23.19120879120879,187.00000000000028,8.063400303260059,1.227305894715574,2.524763610176793,0.8165253727395902,18.40958842073361,5.705974890135965,561.8290155440415,972.410621761658,-409.04222426468004,False
57,0,24,967.0,25,25,False,22677.39978492391,3868.0,2636.522023931344,2535888.16,0.5129609786882785,0.11809912690345457,,-0.0822151558296555,818.0,1096.0,1.3398533007334963,22,10.71769230769228,23,11.439723320158118,12.000000000000108,1.0489764187613453,1.0080026907610524,2.3526130406099655,0.6294355329407578,24.19206457826526,4.017525221826133,560.0468603561387,566.4432989690722,,
58,0,24,1012.48,25,25,False,24374.23124070971,4049.92,1922.6753786823642,1917658.6,0.5130959736906991,0.10168162657325734,,-0.08813123667012684,812.0,1159.0,1.4273399014778325,18,16.324615384615377,17,22.561274509803912,-2.916666666666701,-0.12927756653992553,1.2802054468165744,2.607816322631208,0.6341839305698093,30.724930723597787,6.2497673423475195,550.6072374227714,916.6293027360989,,
59,0,24,1448.32,25,25,False,41974.3180975344,5793.28,2781.983527889878,3860787.92,0.47394014331867473,0.08575904091944736,21.0,-0.3968407945928713,1116.0,2142.0,1.9193548387096775,24,33.178461538461555,22,22.23376623376624,40.499999999999936,1.8215537383177536,1.4785983087210859,4.0356096258260585,1.0093600437108774,35.48635940930606,9.718688591121651,547.1125116713353,1082.875350140056,,
60,0,20,933.2857142857143,21,21,True,21623.92457355194,3733.1428571428573,2226.721708994333,2041217.0,0.39469819629119673,0.0951549359787102,,-0.0558100598177407,750.0,1119.0,1.492,20,21.961038961038955,2,-129.00000000000006,20.650877192982435,-0.16008431932544517,1.0377024087581335,2.6644904837648142,0.5577923010683626,20.75404817516267,4.022210777053687,550.2278820375335,386.64343163538877,3.7742210429853515,False
61,0,24,1058.88,25,25,False,26510.97717698296,4235.52,1598.7706573902053,1525957.96,0.805423554814222,0.15289172169339843,18.0,-0.4695519310361165,777.0,1533.0,1.972972972972973,22,34.15384615384615,17,15.740196078431381,34.60714285714287,2.1986475063398134,1.2753099816131956,3.1254214301796845,0.801762770281003,30.607439558716695,4.96682869575813,542.1196808510638,1221.2373670212767,,
62,0,24,1430.4,25,25,False,40935.21580781889,5721.6,1589.6737051404425,2236125.36,0.4836539256797429,0.09353078020732816,,-0.2572107932127617,1104.0,1866.0,1.690217391304348,24,23.935384615384613,21,22.12077922077924,118.10000000000001,5.338871602183992,1.29998003114565,5.079428794139877,1.0906008590311294,31.199520747495598,4.263814162619296,547.2642015005359,78.7390139335477,,
63,0,24,1355.88,25,25,False,37682.962365683175,5423.52,2901.9260037614954,3903231.2,0.4777013153074829,0.09892660141724255,,-0.09485038699198153,1112.0,1521.0,1.3678057553956835,16,15.868461538461546,14,21.832967032967044,-6.745454545454549,-0.30895729999816973,1.2045890730979136,2.9728318944669088,0.7024011369080762,28.91013775434993,4.530213586371412,545.1565517241379,1023.3144827586207,,
64,0,24,1157.52,25,25,False,30031.327878865042,4630.08,2255.2132793777437,2504458.92,0.5039391209021042,0.0854247127523076,,-0.1622804455639305,843.0,1542.0,1.8291814946619218,22,30.278461538461546,14,21.334065934065908,30.499999999999986,1.4296384052745452,1.4407595174008445,3.573204258237564,0.8689322903796356,34.57822841762027,6.491076391789111,531.4389110225763,358.8758300132802,,
65,0,24,1269.88,25,25,False,34396.57265432113,5079.52,2824.6754504022083,3434079.84,0.3894952621690216,0.08830005767967343,21.0,-0.3313825876259142,966.0,1759.0,1.820910973084886,24,28.71153846153846,21,26.277922077922046,107.00000000000013,4.071859246812306,1.5944274822015079,8.142237601004313,1.5312532383899191,38.26625957283619,2.781927178457636,535.4877771461057,734.6401364411597,,
66,0,18,949.1052631578947,19,19,True,22038.32367587094,3796.4210526315787,3279.6870663889526,3099695.0,0.35485054677059685,0.10135247776024646,,-0.2388368620808159,821.0,1037.0,1.2630937880633375,18,11.254385964912284,2,137.99999999999977,12.801470588235276,0.09276427962489346,1.4247032184261006,5.553741509455684,1.2336096414024962,25.644657931669812,1.3783137905926544,592.4580520732883,545.9729990356799,-21.822228958980254,False
67,0,13,777.0,14,14,True,16325.87024812845,3108.0,2424.5908809033895,1874068.857142857,0.6853230659877075,0.14233336678288938,,-0.06446785027079088,744.0,825.0,1.1088709677419355,13,9.771428571428583,2,-149.0000000000001,5.541958041958022,-0.037194349274886025,0.9378700660755256,1.9762438925486456,0.5179726047297187,12.192310858981832,3.723334410936257,590.619393939394,1244.0375757575757,-11.65098616318173,False
68,0,11,879.8333333333334,12,12,True,20145.95071780744,3519.3333333333335,3102.5941231906004,2506472.9166666665,0.6340395679794758,0.1554558036806695,,-0.29694510732946966,740.0,1339.0,1.8094594594594595,11,56.76923076923075,9,12.633333333333313,69.50000000000014,5.50131926121374,1.6908260686108223,4.0041199195361035,1.0593309168164844,18.599086754719046,13.203834992902827,590.075429424944,1189.2240477968633,-614.6818557829595,False
69,0,24,1081.304347826087,23,25,False,26902.4152130765,4325.217391304348,3372.8824880100806,3541290.217391304,0.32487719104849455,0.04813792512894768,,-0.17070960087010975,854.0,1320.0,1.5456674473067915,22,19.355838094471732,17,21.07598039215687,23.38235294117647,1.109431329224328,1.2131993922787816,3.2880458315946024,0.6336624445191783,29.129806447510006,4.61806826952186,598.9299847792998,1311.461187214612,,
70,0,6,772.1428571428571,7,7,True,16182.967132640832,3088.5714285714284,1781.2161577429056,1369832.7142857143,0.8511820392447461,0.1692635359655513,,-0.04904845932861515,754.0,813.0,1.0782493368700266,6,20.071428571428584,2,-132.00000000000006,3.900000000000102,-0.029545454545455305,1.0128886877929928,1.385879153556011,0.32275793663809726,6.077332126757957,1.5861553176281178,628.5067650676507,77.42558425584255,-58.02485774696658,False
