track_id,offset,peri_core_asymmetry,delta_from_baseline
142,0,-0.08401527479215253,0.014996186286817259
143,-3,-0.048530871399700276,0.0
143,-2,-0.07525584244971047,-0.02672497105001019
143,-1,-0.05315709395207301,-0.004626222552372737
143,0,-0.05721193911112498,-0.008681067711424705
144,-3,-0.008760515528911324,0.0
144,-2,-0.003773739428788228,0.0049867761001230965
144,-1,-0.08748169893652481,-0.07872118340761348
144,0,-0.058906547882853356,-0.050146032353942036
145,-3,-0.02397753113380081,0.0
145,-2,-0.03378010475262213,-0.009802573618821319
145,-1,-0.06373846677510309,-0.03976093564130227
145,0,-0.06385830546362352,-0.039880774329822705
148,-3,-0.028038726520227902,0.0
148,-2,-0.07363544814265373,-0.045596721622425826
148,-1,-0.01229511780403326,0.015743608716194644
148,0,-0.05275008118377781,-0.024711354663549907
149,-3,0.0870414610533659,0.0
149,-2,0.012591353606031048,-0.07445010744733485
149,-1,-0.01941164698819292,-0.10645310804155882
149,0,-0.04541231399313431,-0.1324537750465002
150,-3,-0.07883104742104698,0.0
150,-2,-0.01910615050552417,0.05972489691552281
150,-1,-0.03242366747099304,0.04640737995005394
150,0,-0.055384353331426536,0.02344669408962044
151,-3,-0.014017297192086057,0.0
151,-2,-0.016758812768285378,-0.002741515576199321
151,-1,-0.033555369003435385,-0.01953807181134933
151,0,-0.05302449423475016,-0.0390071970426641
152,-3,-0.03837514327874004,0.0
152,-2,-0.06972647359615984,-0.0313513303174198
152,-1,-0.08961203981555178,-0.051236896536811745
152,0,-0.03898180387096313,-0.0006066605922230919
153,-3,-0.07703544077802288,0.0
153,-2,-0.059470424008961,0.01756501676906188
153,-1,-0.056258728868734675,0.020776711909288204
153,0,0.05205683711955091,0.1290922778975738
154,-3,-0.06392804365124473,0.0
154,-2,-0.08085522848754048,-0.016927184836295753
154,-1,-0.06283253773925557,0.0010955059119891614
154,0,-0.06668302021250842,-0.0027549765612636945
156,-3,-0.07231046406448408,0.0
156,-2,-0.07651761444356366,-0.00420715037907958
156,-1,-0.10608448027730064,-0.03377401621281656
156,0,-0.10868460910885956,-0.036374145044375486
158,-3,-0.06586467601354337,0.0
158,-2,-0.07754203943045135,-0.011677363416907977
158,-1,-0.08822018555389223,-0.02235550954034886
158,0,-0.07614396298483776,-0.01027928697129439
160,-3,-0.031125249907200628,0.0
160,-2,,
160,-1,,
160,0,-0.055948140511855295,-0.024822890604654667
161,-3,-0.11866954128448261,0.0
161,-2,,
161,-1,-0.09282737026441405,0.025842171020068555
161,0,-0.09203271219386636,0.02663682909061625
163,-3,-0.14772832268695682,0.0
163,-2,-0.1298886720042128,0.017839650682744013
163,-1,-0.12153044081927275,0.02619788186768407
163,0,-0.09217112652557666,0.05555719616138016
164,-3,-0.10449064064073704,0.0
164,-2,-0.09945204230637118,0.00503859833436586
164,-1,-0.09854791114141238,0.005942729499324659
164,0,-0.03773003888403299,0.06676060175670405
165,-3,-0.03715491046603573,0.0
165,-2,-0.08556627721605659,-0.048411366750020855
165,-1,-0.030972968573061494,0.006181941892974236
165,0,-0.06950492626751008,-0.03235001580147435
166,-3,-0.09134991237866359,0.0
166,-2,-0.06625152622393457,0.02509838615472902
166,-1,-0.0748813207526956,0.01646859162596799
166,0,-0.021704327500142985,0.0696455848785206
168,-3,-0.07488021406018316,0.0
168,-2,-0.022687316550135464,0.0521928975100477
168,-1,-0.07215472483424519,0.0027254892259379743
168,0,-0.041242646011356916,0.03363756804882625
169,-3,-0.047463630601839606,0.0
169,-2,-0.05386044468845608,-0.006396814086616472
169,-1,-0.028019460319638336,0.01944417028220127
169,0,-0.05064270074864623,-0.0031790701468066215
171,-3,-0.11217376286459856,0.0
171,-2,,
171,-1,-0.08900770766361238,0.023166055200986177
171,0,-0.1153241239317895,-0.0031503610671909377
172,-3,-0.05072916481634579,0.0
172,-2,-0.0575672309190146,-0.006838066102668808
172,-1,-0.07414416297147881,-0.023414998155133024
172,0,-0.06864282870090654,-0.017913663884560754
174,-3,-0.08823794359194927,0.0
174,-2,-0.06613337836267334,0.022104565229275924
174,-1,-0.0651255003616873,0.023112443230261973
174,0,-0.07128129369662593,0.016956649895323334
175,-3,-0.08509872989323881,0.0
175,-2,-0.08603603245793719,-0.0009373025646983724
175,-1,-0.08056618366382884,0.0045325462294099755
175,0,-0.07168583026128951,0.013412899631949304
176,-3,-0.020214075597332706,0.0
176,-2,0.02855918951663889,0.04877326511397159
176,-1,-0.005848801971615082,0.014365273625717625
176,0,-0.05117317016794141,-0.030959094570608702
177,-3,-0.0874810047976748,0.0
177,-2,-0.05165554395387598,0.03582546084379882
177,-1,-0.04601391964568177,0.04146708515199303
177,0,-0.04689388138697986,0.04058712341069494
178,-3,-0.11102650412493059,0.0
178,-2,-0.10481424569729837,0.00621225842763222
178,-1,-0.09239546324645367,0.018631040878476918
178,0,-0.1054758212518925,0.0055506828730380875
179,-3,-0.10908587805582026,0.0
179,-2,-0.1328530630443696,-0.02376718498854935
179,-1,-0.13339943179737246,-0.024313553741552196
179,0,-0.13716974984593777,-0.02808387179011751
180,-3,-0.07375006272686213,0.0
180,-2,-0.059839593545295486,0.013910469181566645
180,-1,-0.07434508804675213,-0.0005950253198900024
180,0,-0.04290748210998436,0.030842580616877772
181,-3,-0.045268374137155544,0.0
181,-2,-0.0459414450969067,-0.0006730709597511583
181,-1,-0.051840717156709334,-0.0065723430195537905
181,0,-0.03940304292107169,0.005865331216083854
182,-3,-0.03990130218971806,0.0
182,-2,-0.05762188985187573,-0.017720587662157672
182,-1,-0.06243745081367758,-0.022536148623959522
182,0,-0.06599681332513374,-0.02609551113541568
185,-3,-0.06381228935284672,0.0
185,-2,-0.032117151846051246,0.03169513750679547
185,-1,-0.07350873969133101,-0.009696450338484291
185,0,-0.05920278921870892,0.004609500134137801
186,-3,-0.08018702681632651,0.0
186,-2,-0.08214587669134875,-0.001958849875022234
186,-1,-0.07992451738589153,0.0002625094304349873
186,0,-0.09881360353419327,-0.018626576717866758
187,-3,-0.1188820093272001,0.0
187,-2,-0.11875800970211962,0.00012399962508047313
187,-1,-0.125578870368922,-0.006696861041721916
187,0,-0.1087329683973569,0.0101490409298432
189,-3,-0.05220602351134348,0.0
189,-2,-0.0550286536550007,-0.0028226301436572246
189,-1,-0.038296900972233545,0.013909122539109933
189,0,-0.025214192583505594,0.026991830927837884
190,-3,-0.06799252181402354,0.0
190,-2,-0.0612723393129739,0.006720182501049644
190,-1,-0.05848416894768214,0.009508352866341406
190,0,-0.06390941825911524,0.0040831035549083045
192,-3,-0.10751817141732958,0.0
192,-2,-0.11708704996823857,-0.009568878550908988
192,-1,-0.06098903202133316,0.04652913939599642
192,0,-0.10360532469318827,0.003912846724141314
195,-3,-0.07023172060844429,0.0
195,-2,-0.019476518228204353,0.050755202380239936
195,-1,-0.06008367880009746,0.01014804180834683
195,0,-0.05567032790179122,0.014561392706653076
196,-3,-0.016012621074648646,0.0
196,-2,-0.012693649122158658,0.0033189719524899883
196,-1,-0.044609651239474295,-0.02859703016482565
196,0,-0.04275072146037001,-0.026738100385721365
198,-3,-0.13187850294740736,0.0
198,-2,-0.09756531425788595,0.03431318868952141
198,-1,-0.11321637686974854,0.01866212607765881
198,0,-0.0935310670774986,0.038347435869908755
201,-3,-0.06810154070286836,0.0
201,-2,-0.08214512202606222,-0.01404358132319386
201,-1,-0.10422825373755616,-0.0361267130346878
201,0,-0.07585848757774544,-0.007756946874877074
202,-3,-0.07999630302570293,0.0
202,-2,-0.10264994747022894,-0.022653644444526014
202,-1,-0.12166267936913265,-0.04166637634342972
202,0,-0.13341006958848725,-0.05341376656278432
203,-3,-0.07811080796927569,0.0
203,-2,-0.05138671107691692,0.026724096892358773
203,-1,-0.08962216993327048,-0.011511361963994785
203,0,-0.0719215511570321,0.006189256812243596
204,-3,-0.08737002769289823,0.0
204,-2,,
204,-1,,
204,0,-0.08661571998858292,0.0007543077043153101
205,-3,-0.1300440249509971,0.0
205,-2,-0.11419664345168107,0.015847381499316027
205,-1,-0.078648532392826,0.051395492558171094
205,0,-0.08156690364474081,0.04847712130625628
206,-3,-0.024864160694429004,0.0
206,-2,-0.027634320614808364,-0.0027701599203793607
206,-1,-0.06517763566545075,-0.040313474971021744
206,0,-0.07749553228500464,-0.05263137159057563
208,-3,-0.08969843266905142,0.0
208,-2,-0.11359809677074745,-0.023899664101696028
208,-1,-0.10637416976872684,-0.016675737099675417
208,0,-0.09547782158965307,-0.005779388920601647
209,-3,-0.0879098425255526,0.0
209,-2,-0.08030341491093164,0.007606427614620964
209,-1,-0.09661695865509336,-0.008707116129540754
