track_id,offset,mean_intensity,F_norm
0,-3,1349.018607442977,1.0
0,-2,1063.6264367816093,0.7884446003288866
0,-1,972.8514472965593,0.7211549506648904
0,0,831.484762979684,0.6163627087069893
0,1,768.9808126410835,0.570029804183845
0,2,813.8335214446953,0.603278203098541
0,3,756.6715575620767,0.5609052042627671
2,-3,1701.167531120332,1.0
2,-2,,
2,-1,,
2,0,1331.169741697417,0.7825036143387673
2,1,1152.819188191882,0.67766352643274
2,2,645.0975809758097,0.3792087311653368
2,3,638.209512095121,0.37515970674259086
4,-3,3637.490701001431,1.0
4,-2,3032.9841269841268,0.8338122008529456
4,-1,1899.39755940912,0.522172485248196
4,0,1527.635723431498,0.4199696573824718
4,1,467.6978233034571,0.12857704988075874
4,2,277.893085787452,0.07639691991815835
4,3,261.80281690140845,0.0719734669917732
6,-3,2122.278008298755,1.0
6,-2,2490.4584870848707,1.1734836234208796
6,-1,2097.4369900271986,0.9882951158262864
6,0,2075.069906223359,0.9777559292935242
6,1,1399.8047740835464,0.659576534558565
6,2,1076.06905370844,0.5070349169621894
6,3,622.0886615515772,0.29312307771131796
7,-3,2527.24154209284,1.0
7,-2,2540.087808417997,1.005083117743672
7,-1,2320.072516316171,0.9180256329574616
7,0,2120.355343771273,0.8389998773189604
7,1,275.0272294077604,0.10882506670890149
7,2,89.66303607896528,0.035478617530445546
7,3,99.90878148400272,0.03953273947897636
8,-3,1427.2413236481034,1.0
8,-2,1364.735879077168,0.956205412823132
8,-1,1141.1371473354232,0.7995404340021609
8,0,1208.233254531127,0.8465514797755572
8,1,474.3081166272656,0.33232510071591065
8,2,549.6706067769898,0.3851280072048383
8,3,618.7580772261623,0.43353430633901796
9,-3,1513.030442804428,1.0
9,-2,1494.2151658767773,0.987564508687098
9,-1,1177.8113718411553,0.778445256962617
9,0,696.8616352201258,0.46057343957235963
9,1,198.03424178895878,0.1308858276651056
9,2,104.54088050314465,0.06909370594644237
9,3,87.25925925925925,0.05767184637575613
10,-3,2383.9836629406705,1.0
10,-2,2277.513753327418,0.9553394969653773
10,-1,2187.079501915709,0.9174054067207499
10,0,2055.7643429981495,0.8623231672914827
