track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,mean_edge_distance_norm,mean_gaussian_sigma_norm,mean_peri_core_asymmetry,preburst_slope,preburst_spike
0,0,22,1270.4347826086957,23,23,True,9.245701846009245,21.141305217391306,1895.8062986119137,2314671.9565217393,0.46071407510923285,0.0638180262380746,1.4471826965064623,0.3563734122619326,-0.09075227864320558,-205.98798725903043,False
2,0,24,1434.904761904762,21,25,True,11.170057160790233,23.87825014285714,3148.4076598433735,4281737.19047619,0.34324546898551717,0.06830661337512114,1.5174362289080294,0.35650259821265445,-0.1434468754626206,-209.28052410263132,False
3,0,30,1245.0,23,31,False,8.995247069325732,20.718045,1987.440203868557,2409517.7391304346,0.3266823418392188,0.09844436670902389,1.4092776180650846,0.3787715234085793,-0.08194597745997995,,
4,0,8,1384.3333333333333,9,9,True,10.4210484308879,23.036691,3197.19292167823,4345181.555555556,0.4265620247539904,0.1009529419386225,1.5199668402403574,0.35373202606083193,-0.14971534197655717,-460.21040707147625,False
5,0,25,785.0,10,26,True,4.469183284441939,13.063185,1193.2410406788229,940789.5,0.5000511876949655,0.07983672022053337,1.288134326784035,0.4336075933457783,-0.32649131946767856,,False
6,0,11,936.5833333333334,12,12,True,5.822460854009663,15.58568325,2666.2933287479186,2451316.3333333335,0.38141027733386945,0.05571372996748142,1.4388237624872795,0.34856072521813736,-0.20602523684212717,-80.5157569949933,False
7,0,23,1182.2083333333333,24,24,True,8.237467508676902,19.673128875,2666.2199115441513,3139769.9166666665,0.49104406336270734,0.09816490348315045,1.531512034348743,0.3512670024975999,-0.09915977618610815,-99.55434549884619,False
8,0,13,1072.142857142857,14,14,True,7.142284760193183,17.841529285714284,1890.186876962167,1942058.4285714286,0.3765891726861885,0.07751319463147298,1.535720911985931,0.35232530747622803,-0.17478300421862497,-66.5863358008718,False
9,0,12,1038.5384615384614,13,13,True,6.792833378347124,17.28231853846154,1425.2306143484197,1450571.923076923,0.5622057236516834,0.11804610098801915,1.6318838482769773,0.3288631083940202,-0.268133398628676,-25.612196178881018,False
10,0,17,1135.0555555555557,18,18,True,7.7611922980968835,18.8884595,2874.2839776310266,3227468.0555555555,0.32343848809887965,0.06994251777792512,1.5039883685263025,0.3546173010733102,-0.13381957914036555,-100.34851250921551,False
12,0,29,1380.1,30,30,True,10.48488312207732,22.966244099999997,2380.9927380504846,3211210.066666667,0.45793873957373565,0.09543338631083174,1.5620504008856573,0.3448761212873149,-0.1786467507397898,-9.55507658044631,False
13,0,12,906.3846153846154,13,13,True,5.515544054309866,15.083146384615382,2685.6558220205484,2424384.076923077,0.7521041489328455,0.19166313635709048,1.7070689202003995,0.2870963452285875,-0.4460914756709207,58.45773924612178,False
14,0,21,1142.7727272727273,22,22,True,7.846961153681277,19.016880954545453,3614.905014355466,4056270.272727273,0.3260253995469605,0.06185308858927941,1.5110920137295467,0.34589350828825816,-0.13760396143729278,-108.92046955217013,False
15,0,12,678.2727272727273,11,13,True,3.650224355472609,11.287136454545454,2841.3653368622,1936606.1818181819,0.29256468735558633,0.09172042857720562,1.4457230783955002,0.3666505056464691,-0.21083954270551378,-96.97549180789822,False
16,0,7,1734.0,8,8,True,14.599951845977476,28.855494,1672.8078530503533,2883277.875,0.39501794586440786,0.0701829483578709,1.5621062104412442,0.3459238877227927,-0.22492324780330003,-96.94001932624322,False
17,0,11,697.6,5,12,True,3.741312829597677,11.608761600000001,3218.1771500134155,2250067.8,0.20530821821938544,0.06376869696377954,1.2484697655987962,0.38857902470502126,-0.05441673922886925,,False
18,0,29,1258.0,30,30,True,9.082055630222039,20.934378,2599.9442991228484,3190004.7,0.5310051513690818,0.11342378492483025,1.617916263575414,0.33129413008208036,-0.25273601041913996,-184.74968764461988,False
20,0,22,1008.8260869565217,23,23,True,6.518680230127637,16.787874913043478,1704.3717448744185,1676278.956521739,0.5135683254006171,0.10806763402263639,1.6249918170073874,0.33345769812420256,-0.23109747114926107,-49.55606417054645,False
21,0,29,1452.4,30,30,True,11.478796712514832,24.1693884,2650.323005151921,3483121.8333333335,0.27949866605768997,0.06040324447897658,1.4773647000103947,0.36741975468184146,-0.05365650018433173,-61.29522834245723,False
22,0,30,1080.1935483870968,31,31,False,7.181319565810447,17.975500838709678,3008.0805779745106,3240926.9032258065,0.38484910291439856,0.10165094308002123,1.5692375605773075,0.3492467350492893,-0.14748706988732213,,
23,0,18,1267.9473684210527,19,19,True,9.120803778526762,21.099912157894735,2120.4324190018247,2689727.1052631577,0.588298751069859,0.12240681084835854,1.634645371615554,0.324492750675847,-0.31250510524920516,10.294823675119526,True
24,0,19,1170.65,20,20,True,8.106006063799471,19.48078665,2889.6678562558045,3372219.85,0.39705039473957043,0.10103638251631893,1.560542026190526,0.3541927699426449,-0.16199153699689456,70.92188010185346,True
25,0,19,1198.5,20,20,True,8.452901255336396,19.9442385,1893.4269871880583,2202173.0,0.511244318014597,0.08790724408677807,1.5649051343233356,0.339053488770852,-0.23276750471793078,9.576352955785742,False
26,0,23,1411.8333333333333,24,24,True,10.75881093580177,23.494318500000002,2336.2951476610474,3253185.875,0.4260385991350812,0.08528424872181373,1.5151874769349736,0.3516573135757079,-0.15219510499699235,-36.01455250546759,False
27,0,30,1286.0,31,31,False,9.411038246070097,21.400326,2230.0569004222675,2788437.2580645164,0.43306564940721276,0.07791471007447803,1.590068062391448,0.3324127709633734,-0.2593673098083049,,
28,0,30,1247.032258064516,31,31,False,8.952220205400483,20.751863806451613,2637.4497173889295,3238101.5483870967,0.39003627173542393,0.09708910290600263,1.5439712184015775,0.34851146343813405,-0.17985285039633164,,
29,0,29,1118.0,28,30,True,7.6657452667094335,18.604637999999998,1549.2723604073242,1611496.357142857,0.5193111169534453,0.11445347019682177,1.6421020994728839,0.32748123425677717,-0.24368273451922282,-8.847752210993818,False
31,0,23,1605.6666666666667,24,24,True,13.08589878159031,26.719898999999998,2300.8773321146477,3614618.1666666665,0.4528925153905566,0.10660962830057312,1.5710413223558997,0.34558804523125325,-0.183944863947177,-61.77665815024378,False
32,0,21,1049.5454545454545,22,22,True,6.964018964522776,17.46548590909091,2625.1449267169005,2648434.5454545454,0.3728110447043674,0.0821954031889776,1.5536480531826304,0.3501599443750662,-0.1824732953310191,-283.32907011069875,False
33,0,14,942.3333333333334,15,15,True,5.8594698996748225,15.681369,1922.8616919361425,1785643.6,0.47186791885840146,0.0936063180855003,1.5655640698523206,0.3437981372619553,-0.1993605450353341,-91.30152479020892,False
