track_id,centroid_x,centroid_y,disappeared,gradient_quartile
0,495.78878504672895,22.494392523364485,True,2
1,1107.6980633802816,586.818661971831,True,4
2,1262.6462395543176,582.1810584958217,True,4
3,283.0568669527897,590.7532188841202,False,1
4,908.4699453551913,592.9422326307572,True,3
5,334.6783854166667,593.2682291666666,True,2
6,706.2170252572498,599.0271281571562,True,3
7,675.4156626506024,600.8927710843374,True,3
8,308.95626242544733,609.5864811133201,True,1
9,80.30424242424242,607.3381818181819,True,1
11,777.4653558052435,619.5842696629213,False,3
12,1007.1210317460317,622.3869047619048,False,4
13,1038.0250896057348,621.2198327359617,True,4
14,1093.4397435897436,619.7794871794872,True,4
15,936.696875,637.875,True,3
17,623.3125618199803,637.3748763600396,False,2
19,889.5384615384615,649.9346153846154,True,3
20,1060.2002012072435,662.0,True,4
21,1007.0271398747391,663.8361169102296,False,4
22,396.67913549459684,674.0532003325021,True,2
23,707.1903409090909,676.8238636363636,True,3
24,482.50205761316874,677.6934156378601,True,2
25,1081.4648132059078,688.6915725456125,True,4
27,1028.7826086956522,690.1847826086956,False,4
28,648.1912408759124,579.8905109489051,True,3
30,613.1539365452409,446.17391304347825,True,2
31,431.4628647214854,456.11273209549074,True,2
32,240.27223427331887,463.3058568329718,True,1
33,1329.9455782312925,466.4544217687075,True,4
34,572.8764643237487,474.6017039403621,True,2
35,309.73696145124717,477.2641723356009,True,1
36,279.30497051390057,492.6470092670598,True,1
37,1325.0083081570997,499.9154078549849,True,4
38,1045.0798274002157,499.9644012944984,True,4
40,431.78748068006183,516.0309119010819,True,2
41,1262.5184381778743,516.3676789587853,True,4
42,1008.8695106649938,515.6323713927227,True,4
43,347.21069182389937,529.9716981132076,True,2
44,51.96434782608696,529.6052173913043,False,1
45,547.4397972116603,535.7541191381496,True,2
46,577.4447646493757,542.6868395773295,True,2
47,409.6646433990895,542.5235204855842,True,2
49,1254.574149659864,546.61768707483,True,4
50,461.5617391304348,553.2252173913043,True,2
51,1282.923890063425,560.1860465116279,False,4
52,327.29699842022114,567.7266982622433,True,2
53,265.0,570.4442953020134,True,1
54,940.7475633528265,577.9736842105264,True,3
55,1205.8311057108142,580.951397326853,False,4
56,35.220987654320986,691.2037037037037,True,1
57,793.5699873896596,692.5788146279949,True,3
58,690.6843049327355,709.4484304932736,False,3
59,801.2233796296297,889.6701388888889,True,3
60,321.43959731543623,892.0782997762864,True,2
61,748.6416184971098,901.4258188824663,True,3
62,778.9158485273492,908.5497896213184,True,3
63,950.7221494102228,914.2581913499345,True,3
64,598.3623055809699,925.0942360475755,False,2
65,544.5638148667601,926.070126227209,True,2
66,686.2587677725119,930.4578199052132,False,3
67,1013.7789855072464,935.2201086956521,False,4
68,1353.4733624454148,939.0803493449781,True,4
69,937.0777777777778,938.2916666666666,True,3
70,1190.4021937842779,950.372029250457,False,4
71,554.1353383458646,968.5874060150376,True,2
72,989.4637883008356,965.4693593314763,True,3
73,66.65,973.5009259259259,True,1
75,647.5583250249252,978.666001994018,True,3
76,147.62330623306232,978.7886178861788,False,1
77,176.87114845938376,990.766573295985,False,1
78,1195.3958847736626,1003.9588477366256,True,4
79,1360.0925684485007,1004.3989569752282,True,4
80,767.9513888888889,1006.292824074074,True,3
81,1096.119887165021,1009.0267983074754,True,4
82,635.62875,1022.4075,True,2
84,641.8172348484849,886.2054924242424,True,3
85,776.4201183431952,879.9940828402367,True,3
86,828.0501138952164,874.5740318906606,True,3
87,90.25645933014354,854.7502392344497,False,1
88,730.9270008795074,709.6640281442392,True,3
89,490.3328981723238,707.8590078328982,True,2
90,661.4972004479283,718.4389697648377,True,3
91,466.0705596107056,725.1727493917275,True,2
92,119.22192749778957,734.2351900972591,True,1
93,891.3611111111111,738.2041062801933,True,3
94,1027.1333333333334,747.4973544973545,True,4
95,394.2183600713012,765.0454545454545,False,2
96,274.9468325791855,764.0859728506788,True,1
97,140.97398543184184,768.5962539021853,True,1
98,184.8635578583765,776.8506044905008,False,1
99,501.90140845070425,778.7686116700202,True,2
100,828.9897879025923,445.41398271798903,True,3
101,1274.191037735849,787.0129716981132,True,4
102,222.6883116883117,793.2997835497836,True,1
