track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared
72,0,30,1391.4193548387098,31,31,False
73,0,21,1381.857142857143,21,22,True
74,0,11,1291.1,10,12,True
75,0,20,1194.95,20,21,True
77,0,15,1174.125,16,16,True
78,0,30,1010.8709677419355,31,31,False
79,0,30,1280.0645161290322,31,31,False
80,0,16,869.6470588235294,17,17,True
81,0,14,988.7,10,15,True
82,0,21,949.35,20,22,True
83,0,19,845.4375,16,20,True
84,0,29,942.6,30,30,True
85,0,17,863.8125,16,18,True
87,0,15,1220.9375,16,16,True
88,0,30,1375.5483870967741,31,31,False
89,0,15,646.8125,16,16,True
90,0,30,1317.9354838709678,31,31,False
91,0,14,925.8,15,15,True
92,0,13,904.6428571428571,14,14,True
93,0,18,980.421052631579,19,19,True
94,0,17,1275.0555555555557,18,18,True
95,0,14,967.8,15,15,True
96,0,29,1295.0333333333333,30,30,True
97,0,30,1146.4666666666667,30,31,False
98,0,18,1070.1052631578948,19,19,True
99,0,29,1569.1785714285713,28,30,True
100,0,30,1515.6451612903227,31,31,False
101,0,22,1174.8695652173913,23,23,True
102,0,12,1030.6153846153845,13,13,True
103,0,17,1091.7777777777778,18,18,True
104,0,17,1098.0,18,18,True
105,0,21,1151.7272727272727,22,22,True
106,0,20,1235.4285714285713,21,21,True
107,0,22,1072.7826086956522,23,23,True
108,0,12,859.2307692307693,13,13,True
109,0,26,1344.4074074074074,27,27,True
110,0,13,795.0,14,14,True
111,0,5,686.6666666666666,6,6,True
112,0,5,815.8333333333334,6,6,True
113,0,29,1117.7,30,30,True
114,0,16,1266.9411764705883,17,17,True
116,0,16,1347.4117647058824,17,17,True
117,0,25,1388.6923076923076,26,26,True
118,0,11,1353.6666666666667,12,12,True
119,0,18,884.7777777777778,18,19,True
120,0,17,962.0555555555555,18,18,True
121,0,28,1366.0833333333333,24,29,True
122,0,28,1033.4827586206898,29,29,True
123,0,30,1226.8709677419354,31,31,False
124,0,12,1122.8461538461538,13,13,True
127,0,21,1133.625,16,22,True
128,0,29,1368.3666666666666,30,30,True
129,0,17,1086.0,18,18,True
130,0,30,1091.148148148148,27,31,False
131,0,29,1410.2333333333333,30,30,True
132,0,28,1279.3103448275863,29,29,True
133,0,28,1518.4827586206898,29,29,True
134,0,19,1047.7,20,20,True
135,0,3,1464.75,4,4,True
136,0,29,1033.4,30,30,True
137,0,28,1335.0,29,29,True
138,0,30,1025.967741935484,31,31,False
139,0,15,906.875,16,16,True
140,0,30,1243.967741935484,31,31,False
141,0,20,1072.7619047619048,21,21,True
142,0,21,1229.9545454545455,22,22,True
143,0,29,1661.9,30,30,True
144,0,15,1006.6875,16,16,True
146,0,30,1434.9032258064517,31,31,False
147,0,19,1328.95,20,20,True
148,0,15,952.125,16,16,True
149,0,19,1264.65,20,20,True
150,0,8,927.4444444444445,9,9,True
151,0,18,959.7368421052631,19,19,True
152,0,6,820.7142857142857,7,7,True
153,0,18,1307.2631578947369,19,19,True
154,0,30,637.9473684210526,19,31,False
155,0,13,722.7142857142857,14,14,True
156,0,29,1207.4347826086957,23,30,True
157,0,28,1022.1724137931035,29,29,True
159,0,9,545.6,5,10,True
160,0,29,1147.0,27,30,True
161,0,30,1279.774193548387,31,31,False
162,0,18,943.7894736842105,19,19,True
163,0,17,1281.1666666666667,18,18,True
164,0,21,1287.0454545454545,22,22,True
165,0,19,1722.75,20,20,True
166,0,30,999.4193548387096,31,31,False
167,0,6,1333.4285714285713,7,7,True
168,0,14,1051.6,15,15,True
169,0,30,1485.774193548387,31,31,False
170,0,23,698.1818181818181,22,24,True
171,0,15,1127.5625,16,16,True
172,0,17,959.6666666666666,6,18,True
173,0,20,1253.904761904762,21,21,True
174,0,29,1336.5333333333333,30,30,True
175,0,14,1081.8666666666666,15,15,True
