track_id,offset,mean_intensity,F_norm
1,-5,1739.065349544073,1.0
1,-4,1692.8254437869823,0.9734110591248263
1,-3,1656.7435530085959,0.9526631954589521
1,-2,1556.7765363128492,0.8951800096074515
1,-1,711.5277296360485,0.40914375634163963
1,0,667.7176820208024,0.3839520361876318
1,1,693.7927191679049,0.39894574367190694
1,2,648.7644873699851,0.37305354139801034
1,3,668.3893016344725,0.3843382319184858
1,4,658.147102526003,0.3784487470229615
1,5,653.2496285289748,0.37563259408292843
9,-5,2413.447204968944,1.0
9,-4,1290.146750524109,0.5345659718049273
9,-3,1196.73640167364,0.4958618523785109
9,-2,1191.250679347826,0.49358887026623605
9,-1,1129.0905405405406,0.46783312194105764
9,0,478.8728813559322,0.19841862725233897
9,1,218.5550847457627,0.09055722631752165
9,2,184.67302259887006,0.07651836021880015
9,3,173.670197740113,0.07195939375949505
9,4,164.2810734463277,0.06806905620644876
9,5,129.0310734463277,0.053463391774500435
10,-5,3040.8151927437643,1.0
10,-4,2986.2675438596493,0.9820615047523175
10,-3,2962.033477321814,0.9740919094294368
10,-2,2847.0715789473684,0.9362856334516079
10,-1,2773.650154798762,0.9121403238899447
10,0,2668.2201834862385,0.8774687096583043
10,1,589.8460754332314,0.19397629847442524
10,2,458.67074413863406,0.1508380861925285
10,3,559.4495412844037,0.18398011908760745
10,4,393.57798165137615,0.12943173350046505
10,5,405.8542303771662,0.1334688906269766
13,-5,2383.0176817288802,1.0
13,-4,2338.7546432062563,0.9814256357130716
13,-3,2296.1062030075186,0.9635288150030397
13,-2,2165.1029411764707,0.9085551306550473
13,-1,2139.3060686015833,0.8977298343206233
13,0,1883.6057287278854,0.7904287673439875
13,1,500.1499578770008,0.20988092606771672
13,2,291.6436394271272,0.12238416930903326
13,3,308.49873631002527,0.12945717468877918
13,4,262.21988205560234,0.11003690155809574
13,5,253.4641954507161,0.10636270028295708
15,-5,1063.766111111111,1.0
15,-4,1064.7566844919786,1.0009311947151924
15,-3,957.7877529839128,0.9003743802136137
15,-2,885.5565520677628,0.8324729870768236
15,-1,815.6980568011958,0.7668020707570704
15,0,778.8316690442225,0.7321455918827189
15,1,157.3770803613885,0.147943310768762
15,2,143.43509272467904,0.13483705790820888
15,3,141.19353304802664,0.13272986568499442
15,4,145.44317641464573,0.13672476956680762
15,5,115.68568711364718,0.1087510552416571
17,-5,1409.4254992319509,1.0
17,-4,1376.40059347181,0.9765685339323452
17,-3,1273.5674281503316,0.9036074832223104
17,-2,1245.5600858369098,0.8837360233057103
17,-1,1202.6883298392731,0.8533181289076034
17,0,1150.6816655473472,0.816418935356567
17,1,358.59167226326394,0.2544239993236067
17,2,342.16319677636,0.24276784900146736
17,3,331.59167226326394,0.23526725778975954
17,4,356.71188717259906,0.2530902749857902
17,5,375.1349899261249,0.26616163119693104
20,-5,2253.2040094339623,1.0
20,-4,2344.1247086247085,1.0403517385953822
20,-3,2322.374125874126,1.0306985590965376
20,-2,2389.478823529412,1.0604804596143445
20,-1,2317.34375,1.028466015637062
20,0,2323.1528878822196,1.0310441833741586
20,1,740.5843714609287,0.3286805670326205
20,2,705.8233295583238,0.3132531837344089
20,3,641.3352208380521,0.28463255797204307
20,4,612.1483578708946,0.2716790647042543
20,5,549.4756511891279,0.24386413697495782
24,-5,2793.2643419572555,1.0
24,-4,2750.647577092511,0.9847430247740595
24,-3,2703.4156820622984,0.9678338141702695
24,-2,2467.1663157894736,0.8832555797639677
24,-1,2520.7515337423315,0.9024393058252508
24,0,1721.7895247332688,0.6164076556846035
24,1,519.3918525703201,0.18594439658595985
24,2,393.48302618816683,0.14086852442774933
24,3,391.1416100872939,0.1400302879365935
24,4,380.0775945683802,0.13606932536218816
24,5,332.4015518913676,0.11900110809364073
26,-5,3032.838383838384,1.0
26,-4,3028.679313459801,0.9986286541344419
26,-3,2847.789836347976,0.9389850285209694
26,-2,2948.842908438061,0.9723046648816092
26,-1,2813.737747205503,0.9277572330261842
26,0,2921.228181818182,0.9631994231492984
26,1,656.8890909090909,0.21659218453893575
26,2,425.03818181818184,0.14014534506129872
26,3,322.23636363636365,0.10624910491555399
26,4,350.2827272727273,0.11549666778795076
26,5,305.62545454545455,0.10077208735358084
30,-5,1913.1215189873417,1.0
30,-4,1780.8075,0.9308386750793652
30,-3,1752.008038585209,0.9157850252568307
30,-2,1767.2136,0.9237330626731051
30,-1,1700.648205928237,0.8889389351641543
30,0,1370.717008797654,0.7164819355140626
30,1,407.1818181818182,0.21283635887246133
30,2,138.7060117302053,0.07250245755618571
30,3,98.11950146627566,0.05128764717372084
30,4,,
30,5,,
33,-5,3153.450087565674,1.0
33,-4,3048.7112068965516,0.966785939919545
33,-3,2955.0988467874795,0.9371002440912857
33,-2,2829.2593828190156,0.8971949148569148
33,-1,2021.212874908559,0.6409528671084334
33,0,1585.2165433759246,0.5026927648630211
33,1,419.41694687289845,0.13300256393043786
33,2,235.63416274377943,0.07472265493368843
33,3,277.5985205110962,0.08803009808390218
33,4,251.08137188971082,0.07962116568127917
33,5,280.6778749159381,0.08900660138008057
34,-5,3058.0794165316047,1.0
34,-4,2892.1542288557216,0.9457420278953804
34,-3,2881.093596059113,0.9421251719246637
34,-2,2795.8938223938226,0.9142646221937734
34,-1,2841.4267782426778,0.9291540183300246
34,0,2841.1209503239743,0.9290540117974767
34,1,2512.7343412527,0.821670728258123
34,2,2559.8920086393086,0.8370914093338598
34,3,2201.7840172786177,0.7199891557348189
34,4,2286.2375809935206,0.7476056928523174
34,5,2103.3930885529157,0.6878150636580035
35,-5,2466.4195933456563,1.0
35,-4,2372.9387596899223,0.9620985683425711
35,-3,2215.5883561643836,0.8983014739835794
35,-2,1934.43345323741,0.784308338474308
35,-1,,
35,0,1481.0942201108471,0.6005037521218228
35,1,1389.6920031670625,0.5634450873308093
35,2,,
35,3,,
35,4,,
35,5,,
38,-5,2117.5368763557485,1.0
38,-4,2037.0326315789473,0.9619821285401424
38,-3,1809.6092307692309,0.8545821567384192
38,-2,1749.3150962512664,0.8261084450447981
38,-1,1691.9307025986525,0.7990088491447864
38,0,122.2843224092117,0.057748379154398156
38,1,66.77413640389726,0.03153387180619712
38,2,69.74933569530558,0.03293890013162048
38,3,78.48272807794508,0.03706321668079413
38,4,75.27635075287866,0.03554901527024559
38,5,,
39,-5,2176.001661129568,1.0
39,-4,2128.945679012346,0.9783750247264078
39,-3,1939.9437194127242,0.8915175728338802
39,-2,1924.9486571879936,0.8846264649397132
39,-1,1891.2,0.869116983586434
39,0,1331.0807783018868,0.6117094495281402
39,1,182.3178066037736,0.08378569275040532
39,2,306.17865566037733,0.14070699537124395
39,3,210.46992924528303,0.09672323923504154
39,4,261.9652122641509,0.12038833285088767
39,5,,
42,-5,3689.190340909091,1.0
42,-4,3606.4406779661017,0.9775696954355035
42,-3,3578.0875,0.9698842210234908
42,-2,3619.922971114168,0.9812242352944429
42,-1,3446.5721854304634,0.934235392305933
42,0,3474.1067708333335,0.9416989772279528
42,1,898.6497395833334,0.2435899632551591
42,2,826.0169270833334,0.22390195429162543
42,3,904.3502604166666,0.24513515889608897
42,4,860.5533854166666,0.23326348219935134
42,5,760.4127604166666,0.2061191454353872
43,-5,1874.800899887514,1.0
43,-4,1624.5429515418502,0.8665149198719293
43,-3,1760.174672489083,0.9388595197467056
43,-2,1688.2673796791444,0.9005048908289081
43,-1,1651.9205851619645,0.8811178751093398
43,0,1575.08125,0.8401325442581679
43,1,117.88645833333334,0.06287945474125087
43,2,83.01041666666667,0.044276923843831736
43,3,84.453125,0.045046450001739964
43,4,79.34791666666666,0.04232338307039828
43,5,82.29791666666667,0.043896883488590416
44,-5,2826.3258992805754,1.0
44,-4,2666.5801749271136,0.9434793686056785
44,-3,2798.255894590846,0.9900683765106938
44,-2,2886.200724637681,1.02118468552135
44,-1,2859.5236414961187,1.0117459002955016
44,0,2613.8738670694866,0.9248310209855249
44,1,2752.682779456193,0.973943868312169
44,2,480.7968277945619,0.17011372535522032
44,3,446.1404833836858,0.15785174791670284
44,4,,
44,5,,
46,-5,1350.5496774193548,1.0
46,-4,1194.596469872185,0.8845261228412072
46,-3,1102.686004784689,0.8164720063401989
46,-2,1084.5033152501508,0.8030088292068098
46,-1,933.6517590936196,0.6913124150143456
46,0,936.905749851808,0.6937217975143705
46,1,328.85832839359813,0.24349961640950835
46,2,503.01126259632485,0.37244928565492263
46,3,363.63366923532897,0.26924864395226406
46,4,316.4101956135151,0.23428253021992881
46,5,278.4653230586841,0.20618665696975966
48,-5,3041.078156312625,1.0
48,-4,3021.65191740413,0.9936120553599813
48,-3,2959.171345595353,0.9730665222966233
48,-2,3006.964795432921,0.9887824780797257
48,-1,2951.4444444444443,0.9705256796238135
48,0,3007.531396438613,0.9889687939113382
48,1,1179.510777881912,0.3878594094773595
48,2,966.3383317713215,0.3177617549109715
48,3,903.1724461105904,0.29699086958215737
48,4,963.2624179943767,0.31675029988783776
48,5,840.3795688847235,0.27634264089539295
49,-5,1826.8663594470047,1.0
49,-4,1588.8371837183718,0.8697063009027739
49,-3,1416.693899782135,0.7754775780155975
49,-2,1275.995004995005,0.6984610551267969
49,-1,1318.6130952380952,0.7217895761336595
49,0,1236.5807067812798,0.6768862431489486
49,1,76.3658070678128,0.04180152898043886
49,2,74.11461318051576,0.04056925828058401
49,3,82.96370582617001,0.045413122529270974
49,4,73.70869149952244,0.040347062672846074
49,5,,
54,-5,4174.046407185629,1.0
54,-4,4088.3846153846152,0.9794775181096342
54,-3,3946.2102272727275,0.9454159926155395
54,-2,3381.1162790697676,0.8100332265710246
54,-1,3299.7696369636965,0.7905445495965586
54,0,2970.5786123488224,0.7116783865255945
54,1,228.7243793761935,0.05479679837350252
54,2,173.950986632718,0.04167442564444446
54,3,156.2259707192871,0.03742794293095156
54,4,145.6569064290261,0.03489585218273507
54,5,144.15658816040738,0.03453641241559786
57,-5,2374.8065650644785,1.0
57,-4,2109.520930232558,0.8882916871064327
57,-3,2265.520515826495,0.9539810733026939
57,-2,2241.551401869159,0.9438879927503899
57,-1,2216.284705882353,0.9332485173680571
57,0,2143.90454016298,0.9027701757699877
57,1,501.17694994179277,0.21103906200806097
57,2,269.64726426076834,0.11354493802885673
57,3,266.9138533178114,0.11239393441316531
57,4,240.0488940628638,0.10108145126184045
57,5,203.78463329452853,0.08581104511516102
59,-5,3894.681739130435,1.0
59,-4,3883.125663716814,0.99703285757665
59,-3,4016.757174392936,1.0313441362964249
59,-2,4088.1133333333332,1.049665571453365
59,-1,3775.5529715762273,0.9694124512518434
59,0,3891.1951219512193,0.9991047748153116
59,1,3544.243902439024,0.9100214445841593
59,2,3311.3536585365855,0.8502244548680147
59,3,1035.533536585366,0.26588399410950825
59,4,1018.4939024390244,0.2615088910105459
59,5,1186.9634146341464,0.3047651885668993
63,-5,1922.405633802817,1.0
63,-4,1942.2014787430685,1.0102974338985329
63,-3,1843.5272391505077,0.9589689120415885
63,-2,1933.526851851852,1.0057850527763152
63,-1,1963.7377654662973,1.0215002135536395
63,0,1903.0242587601078,0.9899181657076349
63,1,318.35849056603774,0.1656042226303068
63,2,306.46001796945194,0.15941485635538136
63,3,274.1446540880503,0.14260499931315201
63,4,261.6154537286613,0.13608754007401927
63,5,,
64,-5,3005.3496062992126,1.0
64,-4,3172.3940345368915,1.055582361495499
64,-3,2900.923676012461,0.9652533169292934
64,-2,2987.7367576243983,0.9941395008960362
64,-1,2838.924615384615,0.9446237500736119
64,0,1976.16015625,0.6575475119792946
64,1,877.9013671875,0.29211289273880775
64,2,921.2197265625,0.30652664323366025
64,3,1012.3837890625,0.33686057254056023
64,4,538.79296875,0.17927796740209193
64,5,513.494140625,0.1708600355674815
68,-5,3893.689227836034,1.0
68,-4,3693.0702402957486,0.9484758603470308
68,-3,3600.871748878924,0.9247969054993516
68,-2,3453.650263620387,0.8869866241327625
68,-1,1880.7324840764331,0.48302069683195376
68,0,1500.210012210012,0.3852926940046965
68,1,648.2686202686202,0.16649213184096448
68,2,401.5189255189255,0.10312043463778814
68,3,307.65262515262515,0.07901314335854351
68,4,279.8699633699634,0.07187783795613924
68,5,318.3876678876679,0.08177017970810571
70,-5,3472.682867557716,1.0
70,-4,3440.2850241545893,0.9906706587849436
70,-3,2909.0586124401916,0.8376977464936461
70,-2,1601.5165991902834,0.46117559831099847
70,-1,1470.270787343635,0.4233818184433448
70,0,1402.7710144927537,0.403944462535763
70,1,567.7442028985507,0.16348864107416652
70,2,480.7304347826087,0.13843200001752506
70,3,429.3086956521739,0.12362450359715689
70,4,454.71884057971016,0.13094165460018148
70,5,443.1586956521739,0.12761277448978248
72,-5,1556.2796504369537,1.0
72,-4,1711.3106575963718,1.0996164199126361
72,-3,1579.152034261242,1.0146968340926816
72,-2,1527.664406779661,0.9816130451559535
72,-1,1486.489947089947,0.9551560650893225
72,0,1184.871549893843,0.7613487393227617
72,1,267.0859872611465,0.17161824816391916
72,2,251.4087048832272,0.1615446843455414
72,3,248.79087048832272,0.15986257381086375
72,4,242.53609341825901,0.15584351652362904
72,5,248.86942675159236,0.15991305076932527
74,-5,1799.3994778067886,1.0
74,-4,1719.6344086021506,0.9556712835651925
74,-3,1716.8011976047903,0.9540967521549613
74,-2,1616.3969194312797,0.898297981836383
74,-1,1696.7833140208575,0.9429719942394306
74,0,1670.0896391152503,0.9281372256208785
74,1,230.8882421420256,0.12831405421071115
74,2,141.22933643771827,0.0784869275442142
74,3,101.18975552968568,0.05623529226151692
74,4,101.05471478463329,0.05616024458771355
74,5,94.1222351571595,0.052307581678239165
75,-5,1290.2327272727273,1.0
75,-4,1664.4759095378565,1.290058664886139
75,-3,1362.025663716814,1.0556434005482418
75,-2,1320.9283819628647,1.0237907890888966
75,-1,1168.5385934819897,0.9056804782436633
75,0,1291.2088772845952,1.0007565689439077
75,1,105.29416884247172,0.08160866378350269
75,2,99.56135770234987,0.07716542573896806
75,3,83.68059181897301,0.06485697506360397
75,4,112.11488250652741,0.08689508500029604
75,5,70.06005221932115,0.05430032174692463
78,-5,2603.1525974025976,1.0
78,-4,2467.274447949527,0.9478024647542181
78,-3,2382.77337398374,0.915341411933073
78,-2,2327.8842001962707,0.8942557583904274
78,-1,2072.2490494296576,0.7960536203284161
78,0,2073.609645131938,0.7965762926080351
78,1,708.8844404003639,0.27231766632032345
78,2,525.9363057324841,0.20203821560720592
78,3,541.24567788899,0.2079193046266439
78,4,554.2202001819836,0.21290346203099256
78,5,507.4977252047316,0.1949550424785348
79,-5,1935.6362807657247,1.0
79,-4,1953.1113172541743,1.009028057937381
79,-3,1873.7213842058563,0.9680131555834575
79,-2,1735.4741306191688,0.8965910320365699
79,-1,1708.8455821635011,0.882834031963636
79,0,813.0794649881983,0.4200579794188139
79,1,201.18332022029898,0.10393653095854982
79,2,137.0377655389457,0.0707972705929724
79,3,143.97875688434303,0.07438316708311853
79,4,156.69708890637293,0.08095378789055586
79,5,165.07946498819828,0.08528434118980967
86,-5,2504.7231352718077,1.0
86,-4,2354.6813725490197,0.9400964679050222
86,-3,2183.1910519951634,0.8716296908233923
86,-2,1823.170818505338,0.7278931522734912
86,-1,1246.236607142857,0.49755463571729974
86,0,1160.1921470342522,0.4632017529986804
86,1,378.390977443609,0.15107097950869797
86,2,337.5730994152047,0.13477461626854495
86,3,352.53801169590645,0.1407492934973229
86,4,361.85296574770257,0.14446824906595315
86,5,435.1503759398496,0.1737319266197571
90,-5,1801.7048076923077,1.0
90,-4,1932.504752851711,1.072597877632872
90,-3,1893.405581395349,1.0508966692609847
90,-2,1866.5769585253456,1.0360059819766638
90,-1,1849.0036764705883,1.0262522853779044
90,0,1200.0420032310178,0.6660591669109645
90,1,287.9919224555735,0.15984412164856493
90,2,188.546042003231,0.1046486867317227
90,3,193.95153473344104,0.10764889670348472
90,4,144.2318255250404,0.08005297255646336
90,5,116.25363489499192,0.06452424081828033
95,-5,1696.3240223463688,1.0
95,-4,1638.5375536480688,0.9659342979660399
95,-3,1462.4559585492227,0.8621324341833833
95,-2,1435.2641878669276,0.8461026130383149
95,-1,1384.3784295175024,0.8161049488662073
95,0,1335.6812785388129,0.7873974906582341
95,1,254.3799086757991,0.149959503800423
95,2,337.53972602739725,0.19898304898170907
95,3,198.21826484018266,0.11685165229577164
95,4,182.66392694063927,0.10768221432599716
95,5,,
98,-5,2502.5291666666667,1.0
98,-4,2384.8156028368794,0.9529621610817907
98,-3,2339.9821428571427,0.9350469013609802
98,-2,2205.2198113207546,0.8811964474556259
98,-1,1944.291296625222,0.7769305239367061
98,0,1237.3415730337078,0.49443642436416807
98,1,355.93483146067416,0.1422300431905752
98,2,206.9505617977528,0.08269656336249939
98,3,202.08614232209737,0.08075276205123046
98,4,180.45318352059925,0.07210832382064115
98,5,221.83445692883896,0.08864410448583075
99,-5,2972.1485714285714,1.0
99,-4,2803.480459770115,0.9432504440458084
99,-3,2893.728982300885,0.9736151853640366
99,-2,2810.7980241492864,0.9457124893316718
99,-1,2669.6585106382977,0.8982251211469954
99,0,2616.861780104712,0.8804612949906843
99,1,201.5350785340314,0.06780787490618716
99,2,144.83979057591623,0.04873235206620192
99,3,123.54031413612566,0.04156599549690266
99,4,108.26178010471205,0.03642542675875578
99,5,102.51832460732984,0.03449300132329998
102,-5,498.27777777777777,1.0
102,-4,455.13459516298633,0.9134153989222604
102,-3,443.33997901364114,0.8897446339887992
102,-2,,
102,-1,,
102,0,506.96940928270044,1.0174433456448442
102,1,347.9978902953587,0.6984013853625216
102,2,,
102,3,,
102,4,,
102,5,,
105,-5,2149.456026058632,1.0
105,-4,1604.4437781109445,0.7464417781334873
105,-3,1344.5352303523034,0.6255234878276258
105,-2,1162.7208121827412,0.540937240904981
105,-1,1055.8241758241759,0.4912052924200533
105,0,1019.0813953488372,0.47411130211278824
105,1,237.3220930232558,0.11041030388438486
105,2,156.03604651162792,0.0725932722604913
105,3,142.4,0.06624931995520418
105,4,146.58488372093024,0.06819627009988981
105,5,138.103488372093,0.0642504367141335
109,-5,2477.7042869641296,1.0
109,-4,2556.5381319622966,1.0318172936992251
109,-3,2432.145728643216,0.9816125925274418
109,-2,2456.0583756345177,0.9912637228568814
109,-1,2385.32502078138,0.9627157822389129
109,0,1525.0575485799702,0.6155123339793652
109,1,286.288490284006,0.115545867111845
109,2,152.9947683109118,0.06174859894130972
109,3,116.4559043348281,0.04700153482703082
109,4,125.9185351270553,0.050820647076225633
109,5,89.45889387144993,0.03610555720556214
111,-5,3299.1424361493123,1.0
111,-4,3098.419694072658,0.9391591160547365
111,-3,3110.4725897920607,0.9428124580830578
111,-2,2921.051329055912,0.8853971556515456
111,-1,2847.0926258992804,0.8629796018211161
111,0,2651.8142857142857,0.8037889654771698
111,1,860.7806722689076,0.26091043018851656
111,2,818.635294117647,0.24813578375632075
111,3,792.5193277310924,0.24021979743805905
111,4,587.7453781512605,0.17815095574875034
111,5,572.2453781512605,0.1734527651431664
112,-5,2181.590286425903,1.0
112,-4,2163.6285714285714,0.9917666873064611
112,-3,2149.782345828295,0.9854198376315112
112,-2,2031.400730816078,0.9311559294408667
112,-1,2163.695812807882,0.991797509491419
112,0,2080.0185185185187,0.9534414099020448
112,1,782.8296296296296,0.3588343945700907
112,2,404.86296296296297,0.18558157573494222
112,3,411.78765432098766,0.18875572415369476
112,4,411.17654320987657,0.18847560230179916
112,5,436.43086419753087,0.20005170856922685
113,-5,3156.219478737997,1.0
113,-4,3145.5055710306406,0.9966054617622344
113,-3,3079.124576844956,0.9755736562642763
113,-2,2577.2068027210885,0.8165486652885037
113,-1,,
113,0,2055.8904188181295,0.6513775206913588
113,1,631.1950659781985,0.19998452903236613
113,2,,
113,3,,
113,4,,
113,5,,
114,-5,1979.7717717717717,1.0
114,-4,1864.4785992217899,0.9417644123459737
114,-3,1823.5087881591119,0.9210702032220541
114,-2,1753.0746132848044,0.8854932867923015
114,-1,1762.9701492537313,0.890491608371597
114,0,1682.9791122715405,0.8500874374854732
114,1,164.36118363794603,0.08302026828620405
114,2,143.6544821583986,0.07256113265512258
114,3,150.10704960835508,0.07582038078763931
114,4,135.25587467362925,0.06831892271733106
114,5,115.6301131418625,0.05840577928756949
115,-5,2121.2263033175354,1.0
115,-4,1703.280982905983,0.8029699519764117
115,-3,1303.1946740128558,0.614359095950629
115,-2,1132.1280334728033,0.5337139331631842
115,-1,1006.9921752738654,0.47472170871111646
115,0,844.6300138312587,0.39818005863414113
115,1,385.89073305670814,0.18191870073135827
115,2,282.9073305670816,0.13336970700609496
115,3,310.33679114799446,0.14630065196845657
115,4,315.17150760719227,0.14857986020363473
115,5,252.1756569847856,0.11888201489411587
121,-5,815.6090026478377,1.0
121,-4,828.1284246575342,1.0153497839884709
121,-3,735.9147157190636,0.9022886129627674
121,-2,715.7164906580016,0.8775240198850925
121,-1,746.6124284546198,0.9154048398568142
121,0,729.1294396211523,0.8939693373345152
121,1,76.88397790055248,0.0942657298423045
121,2,79.04025256511444,0.09690949009698746
121,3,81.54143646408839,0.09997613586825037
121,4,76.5611681136543,0.09386993996523081
121,5,,
122,-5,2401.8940914158306,1.0
122,-4,2354.2555555555555,0.9801662629378493
122,-3,2208.4224422442244,0.9194503829860534
122,-2,2326.5427027027026,0.9686283466942078
122,-1,2184.955461293743,0.9096801849434544
122,0,2121.2684703433924,0.883164864730976
122,1,283.1394380853278,0.11788173304445211
122,2,99.05619146722164,0.04124086562402573
122,3,85.6961498439126,0.035678571403370156
122,4,82.83558792924038,0.034487610517586045
122,5,88.2528616024974,0.036743027895320524
123,-5,2014.8220140515223,1.0
123,-4,1966.9123414071512,0.9762213871447476
123,-3,2039.4200230149597,1.0122085270023302
123,-2,1743.2545045045044,0.865215136794672
123,-1,1133.6837438423645,0.562671906469141
123,0,919.7416879795396,0.4564878096254612
123,1,246.58738277919863,0.12238668282333598
123,2,186.0306905370844,0.09233107899342582
123,3,204.48593350383632,0.10149081758971057
123,4,208.51406649616368,0.10349006762978104
123,5,216.308610400682,0.10735866934753009
124,-5,2362.6817878585725,1.0
124,-4,2214.6808785529715,0.9373589325205989
124,-3,2177.0038192234247,0.9214121979568658
124,-2,2108.352209085252,0.8923555511875202
124,-1,2049.7289156626507,0.8675433679625693
124,0,1373.066950699939,0.5811476423765152
124,1,712.8947048082775,0.30173115502549874
124,2,229.95800365185636,0.09732923190654458
124,3,157.33110164333536,0.0665900513779865
124,4,127.68046256847231,0.05404048197459383
124,5,119.53864881314668,0.05059447676256525
125,-5,3174.7272727272725,1.0
125,-4,3258.398181818182,1.0263553061107613
125,-3,3132.9474145486415,0.9868398591156021
125,-2,3123.2605331040413,0.983788610736626
125,-1,2930.994915254237,0.9232273085102976
125,0,1438.1943957968476,0.4530135259654466
125,1,439.79334500875655,0.13852948843411952
125,2,276.52072387624054,0.08710062317847335
125,3,210.66316403969643,0.06635630274430619
125,4,217.05896088733218,0.06837089999887332
125,5,168.17104495037944,0.052971808443221295
128,-5,3955.3198247535597,1.0
128,-4,4742.509547738693,1.1990204984331905
128,-3,4275.583815028902,1.0809704409415986
128,-2,4209.5734126984125,1.0642814233007554
128,-1,4100.802788844621,1.0367815930283528
128,0,4196.911992263056,1.0610803116343566
128,1,1771.8965183752418,0.4479780641975372
128,2,1449.0609284332688,0.36635746099837935
128,3,1235.4506769825919,0.3123516508705002
128,4,1309.0793036750483,0.3309667388923756
128,5,1221.872340425532,0.3089187207514027
129,-5,1802.8045325779037,1.0
129,-4,1704.3385464581418,0.9453817735975173
129,-3,1730.2573463935887,0.9597587065744855
129,-2,1525.0657439446368,0.8459407087045
129,-1,1559.66860949209,0.8651346173741067
129,0,1649.6521022258862,0.9150476784451953
129,1,179.1277823577906,0.09936062347349908
129,2,177.64962901896126,0.09854070466803898
129,3,211.1154163231657,0.11710388592227643
129,4,187.07007419620774,0.10376614370317153
129,5,230.84253915910963,0.12804634944478338
131,-5,1541.444533762058,1.0
131,-4,1527.7847604084839,0.9911383296288735
131,-3,1408.781618224666,0.9139359784723398
131,-2,1370.296840558413,0.888969282088963
131,-1,1473.231303006939,0.9557472038331231
131,0,1429.1616011860638,0.9271573318944173
131,1,71.36471460340994,0.0462972964906086
131,2,72.529280948851,0.047052799734438475
131,3,73.91178650852483,0.04794968932689087
131,4,75.75389177168273,0.04914474060691459
131,5,,
