track_id,centroid_x,centroid_y,disappeared,gradient_quartile
181,581.3172179813401,92.76251060220525,True,1
182,509.0266429840142,94.07193605683837,True,1
183,650.3308056872038,95.44265402843602,True,1
184,473.1734513274336,100.59115044247788,True,1
185,1160.7181571815718,103.24299909665763,True,1
186,201.74560592044404,104.16928769657724,True,1
187,411.01322482197355,105.17497456765005,False,1
188,830.3697083725306,105.27093132643462,True,1
189,780.044912923923,71.9083409715857,True,1
190,542.8788571428571,248.18742857142857,True,1
191,236.01017293997967,132.87995930824007,True,1
192,1115.8842105263159,467.73801169590644,False,2
193,939.9197452229299,403.4891719745223,True,2
194,617.938202247191,411.064606741573,True,2
195,1139.2505050505051,411.1363636363636,True,2
196,415.9810055865922,425.1206703910615,True,2
197,831.636574074074,427.3391203703704,True,2
198,270.78266666666667,434.32,True,2
199,953.6596685082873,441.09281767955804,True,2
200,1247.2778429073858,450.02461899179366,True,2
201,94.47606142728094,462.8301716350497,True,2
202,214.5309050772627,464.9944812362031,True,2
203,1051.4838160136287,469.5212947189097,True,2
204,65.20087815587267,481.60043907793636,True,2
205,594.3978417266187,485.61294964028775,False,2
206,848.5553797468355,402.4098101265823,False,2
207,1081.1035996488147,489.53204565408254,True,2
208,560.2390180878552,487.60723514211884,True,2
209,796.8615257048093,494.2910447761194,True,2
210,930.3819548872181,490.8466165413534,True,2
211,1149.41822721598,494.05243445692884,True,2
212,435.029262086514,499.2150127226463,True,2
213,1112.5132641291812,500.06805074971163,True,2
214,393.0494623655914,501.9236559139785,True,2
215,261.55168884339815,512.257932446264,True,2
216,62.13266443701227,512.3623188405797,False,2
217,1238.042755344418,525.9465558194775,True,2
218,1103.0054704595186,529.9080962800875,True,2
219,184.73333333333332,246.43725490196078,True,1
220,1208.9931972789116,536.1077097505669,True,2
222,812.8371559633027,398.585626911315,True,2
223,1273.6411042944785,419.52147239263803,True,2
224,816.3981358189081,302.3861517976032,False,2
225,387.01149425287355,253.22605363984675,True,1
226,77.71978609625668,261.5475935828877,True,2
227,428.66149506346966,263.50352609308885,True,2
228,919.3585766423357,277.86131386861314,True,2
229,394.25414364640886,283.1734806629834,True,2
230,628.0998877665544,289.4343434343434,True,2
231,1315.6678082191781,290.28767123287673,True,2
232,790.7406340057637,293.0590778097983,True,2
233,366.31481481481484,300.22800925925924,True,2
234,1117.8014403292182,300.88374485596705,True,2
235,1283.1079607415486,389.11232279171213,True,2
236,557.3587604290823,312.6829558998808,True,2
237,394.5420757363254,323.273492286115,True,2
238,461.9119804400978,320.9682151589242,True,2
239,1258.5372050816698,329.86842105263156,True,2
240,800.947027027027,328.4821621621622,True,2
241,1113.497603833866,374.74680511182106,True,2
242,306.03314917127074,344.1560773480663,True,2
243,1210.9496503496503,348.61678321678323,True,2
244,618.8388214904679,350.4800693240901,True,2
245,675.7555865921788,356.83798882681566,True,2
246,643.4571428571429,355.71809523809526,True,2
